StoryID,TokenID,Masked_Word,B1,B2,B3,B4,B5,B6,B7,GT,GT_isboundary,GT_boundary_forbidden
G4S6,G4060135,along,0,0,0,0,0,0,0,0,0,1
G4S6,G4060136,<action>,0,1,1,0,0,0,0,2,0,0
G4S6,G4060137,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060138,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060139,<animal>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060140,The,0,0,0,0,0,0,0,0,0,1
G4S6,G4060141,<animal>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060142,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060143,to,0,0,0,0,0,0,0,0,0,1
G4S6,G4060144,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060145,"<animal>,",1,1,1,1,1,1,1,7,1,0
G4S6,G4060146,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060147,her,0,1,1,0,0,0,0,2,0,0
G4S6,G4060148,she,0,0,0,0,0,0,0,0,0,1
G4S6,G4060149,was,0,0,0,0,0,0,0,0,0,1
G4S6,G4060150,<adjective>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040001,<people>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040002,have,0,0,1,0,0,0,0,1,0,0
G5S4,G5040003,<adverb>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040004,<action>,0,1,1,1,1,1,1,6,1,0
G5S4,G5040005,how,0,0,0,0,0,0,0,0,0,1
G5S4,G5040006,<adjective>,0,1,0,0,0,0,0,1,0,0
G5S4,G5040007,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040008,<celestial_body>,0,1,1,0,0,0,0,2,0,0
G5S4,G5040009,is,0,0,0,1,1,0,0,2,0,0
G5S4,G5040010,to,0,0,0,0,0,0,0,0,0,1
G5S4,G5040011,them.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040012,There,0,0,0,0,0,0,0,0,0,1
G5S4,G5040013,was,0,0,0,0,0,0,0,0,0,1
G5S4,G5040014,a,0,0,0,0,0,0,0,0,0,1
G5S4,G5040015,<time>,0,1,1,1,0,1,1,5,1,0
G5S4,G5040016,when,0,0,0,0,0,0,0,0,0,1
G5S4,G5040017,they,0,0,0,0,0,0,0,0,0,1
G5S4,G5040018,<action>,0,1,1,0,1,0,0,3,0,0
G5S4,G5040019,it,0,0,0,0,0,0,0,0,0,1
G5S4,G5040020,was,0,0,0,0,0,0,0,0,0,1
G5S4,G5040021,a,0,0,0,0,0,0,0,0,0,1
G5S4,G5040022,"<deity>,",1,1,1,1,1,1,1,7,1,0
G5S4,G5040023,and,0,0,1,0,0,0,0,1,0,0
G5S4,G5040024,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040025,to,0,0,0,0,0,0,0,0,0,1
G5S4,G5040026,it.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040027,<people>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040028,in,0,0,0,0,0,0,0,0,0,1
G5S4,G5040029,some,0,0,0,0,0,0,0,0,0,1
G5S4,G5040030,<locations>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040031,of,0,0,0,0,0,0,0,0,0,1
G5S4,G5040032,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040033,<place>,0,1,1,1,1,0,0,4,0,0
G5S4,G5040034,still,0,0,0,0,0,0,0,0,0,1
G5S4,G5040035,do.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040036,The,0,0,0,0,0,0,0,0,0,1
G5S4,G5040037,<phenomenon>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040038,from,0,0,0,0,0,0,0,0,0,1
G5S4,G5040039,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040040,<celestial_body>,0,1,1,1,1,1,1,6,1,0
G5S4,G5040041,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040042,us,0,0,0,0,0,0,0,0,0,1
G5S4,G5040043,<time_period>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040044,The,0,0,0,0,0,0,0,0,0,1
G5S4,G5040045,<energy>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040046,from,0,0,0,0,0,0,0,0,0,1
G5S4,G5040047,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040048,<celestial_body>,0,1,1,1,1,1,1,6,1,0
G5S4,G5040049,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040050,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040051,<planet>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040052,Without,0,0,0,0,0,0,0,0,0,1
G5S4,G5040053,this,0,0,0,0,0,0,0,0,0,1
G5S4,G5040054,"<energy>,",1,1,1,1,1,1,1,7,1,0
G5S4,G5040055,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040056,<planet>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040057,would,0,0,0,0,0,0,0,0,0,1
G5S4,G5040058,be,0,0,0,0,0,0,0,0,0,1
G5S4,G5040059,too,0,0,0,0,0,0,0,0,0,1
G5S4,G5040060,<adjective_temperature>,0,1,1,0,1,1,1,5,1,0
G5S4,G5040061,for,0,0,0,0,0,0,0,0,0,1
G5S4,G5040062,us,0,0,1,1,0,0,0,2,0,0
G5S4,G5040063,to,0,0,0,0,0,0,0,0,0,1
G5S4,G5040064,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040065,on.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040066,The,0,0,0,0,0,0,0,0,0,1
G5S4,G5040067,<celestial_body>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040068,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040069,us,0,0,0,0,0,0,0,0,0,1
G5S4,G5040070,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040071,<plants>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040072,The,0,0,0,0,0,0,0,0,0,1
G5S4,G5040073,<plants>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040074,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040075,its,0,0,0,0,0,0,0,0,0,1
G5S4,G5040076,<phenomenon>,0,1,1,0,1,1,1,5,1,0
G5S4,G5040077,and,0,0,0,0,0,0,0,0,0,1
G5S4,G5040078,<energy>,0,1,1,1,0,0,0,3,0,0
G5S4,G5040079,to,0,0,0,0,0,0,0,0,0,1
G5S4,G5040080,<action>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040081,The,0,0,0,0,0,0,0,0,0,1
G5S4,G5040082,<celestial_body>,0,1,1,0,0,0,0,2,0,0
G5S4,G5040083,also,0,0,0,0,0,0,0,0,0,1
G5S4,G5040084,<action>,0,0,1,1,0,1,0,3,0,0
G5S4,G5040085,in,0,0,0,0,0,0,0,0,0,1
G5S4,G5040086,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040087,<weather>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040088,Its,0,0,0,0,0,0,0,0,0,1
G5S4,G5040089,<energy>,0,1,0,0,0,0,0,1,0,0
G5S4,G5040090,<action>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040091,on,0,0,0,0,0,0,0,0,0,1
G5S4,G5040092,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040093,<substance>,0,1,1,1,1,1,1,6,1,0
G5S4,G5040094,and,0,0,0,0,0,0,0,0,0,1
G5S4,G5040095,it,0,0,0,0,0,0,0,0,0,1
G5S4,G5040096,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040097,up,0,1,1,0,1,0,0,3,0,0
G5S4,G5040098,into,0,0,0,0,0,0,0,0,0,1
G5S4,G5040099,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040100,<atmosphere>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040101,When,0,0,0,0,0,0,0,0,0,1
G5S4,G5040102,this,0,0,0,0,0,0,0,0,0,1
G5S4,G5040103,"<action>,",1,1,1,1,1,1,1,7,1,0
G5S4,G5040104,we,0,0,0,0,0,0,0,0,0,1
G5S4,G5040105,<action>,0,1,1,0,1,0,0,3,0,0
G5S4,G5040106,that,0,0,0,0,0,0,0,0,0,1
G5S4,G5040107,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040108,<substance>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040109,<action>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040110,"Later,",1,1,1,1,1,1,1,7,1,0
G5S4,G5040111,it,0,0,0,0,0,0,0,0,0,1
G5S4,G5040112,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040113,down,0,1,1,0,0,0,0,2,0,0
G5S4,G5040114,from,0,0,0,0,0,0,0,0,0,1
G5S4,G5040115,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040116,<atmosphere>,0,1,1,1,1,0,0,4,0,0
G5S4,G5040117,as,0,0,0,0,0,0,0,0,0,1
G5S4,G5040118,<adjective_size>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040119,"<particles>,",1,1,1,1,1,1,1,7,1,0
G5S4,G5040120,which,0,0,0,0,0,0,0,0,0,1
G5S4,G5040121,we,0,0,0,0,0,0,0,0,0,1
G5S4,G5040122,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040123,<weather>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040124,Although,0,0,1,0,0,0,0,1,0,0
G5S4,G5040125,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040126,<celestial_body>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040127,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040128,all,0,0,0,0,0,0,0,0,0,1
G5S4,G5040129,"this,",1,1,1,1,1,1,1,7,1,0
G5S4,G5040130,much,0,0,0,0,0,0,0,0,0,1
G5S4,G5040131,of,0,0,0,0,0,0,0,0,0,1
G5S4,G5040132,its,0,0,0,0,0,0,0,0,0,1
G5S4,G5040133,<energy>,0,1,1,1,1,0,0,4,0,0
G5S4,G5040134,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040135,into,0,0,1,0,0,0,0,1,0,0
G5S4,G5040136,the,0,0,0,0,0,0,0,0,0,1
G5S4,G5040137,<planet>,1,1,1,1,1,1,1,7,1,0
G5S4,G5040138,and,0,0,0,0,0,0,0,0,0,1
G5S4,G5040139,thus,0,0,0,0,0,0,0,0,0,1
G5S4,G5040140,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040141,<action>.,1,1,1,1,1,1,1,7,1,0
G5S4,G5040142,We,0,0,0,0,0,0,0,0,0,1
G5S4,G5040143,can,0,0,0,0,0,0,0,0,0,1
G5S4,G5040144,<action>,0,0,0,0,0,0,0,0,0,1
G5S4,G5040145,<action>,0,0,1,0,0,0,0,1,0,0
G5S4,G5040146,of,0,0,0,0,0,0,0,0,0,1
G5S4,G5040147,this,0,0,0,0,0,0,0,0,0,1
G5S4,G5040148,<energy>,0,1,1,1,1,1,0,5,1,0
G5S4,G5040149,for,0,0,0,0,0,0,0,0,0,1
G5S4,G5040150,our,0,0,0,0,0,0,0,0,0,1
G5S4,G5040151,<requirements>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050001,"<adverb>,",1,0,1,0,1,1,0,4,0,0
G5S5,G5050002,<adverb>,1,0,0,0,0,0,0,1,0,0
G5S5,G5050003,"ago,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050004,in,0,0,0,0,0,0,0,0,0,1
G5S5,G5050005,a,0,0,0,0,0,0,0,0,0,1
G5S5,G5050006,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050007,"<place>,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050008,there,0,0,0,0,0,0,0,0,0,1
G5S5,G5050009,once,1,0,1,0,0,0,0,2,0,0
G5S5,G5050010,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050011,a,0,0,0,0,0,0,0,0,0,1
G5S5,G5050012,<person>,0,1,1,1,1,1,1,6,1,0
G5S5,G5050013,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050014,<character>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050015,He,1,0,0,0,0,0,0,1,0,0
G5S5,G5050016,and,1,0,0,0,0,0,0,1,0,0
G5S5,G5050017,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050018,<family_members>,0,1,1,1,1,1,1,6,1,0
G5S5,G5050019,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050020,after,0,0,0,0,0,0,0,0,0,1
G5S5,G5050021,their,0,0,0,0,0,0,0,0,0,1
G5S5,G5050022,<family_member>'s,0,0,0,0,0,0,0,0,0,1
G5S5,G5050023,<animals>.,0,1,1,1,1,1,1,6,1,0
G5S5,G5050024,"Once,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050025,when,0,0,0,0,0,0,0,0,0,1
G5S5,G5050026,<character>,0,0,1,0,0,0,0,1,0,0
G5S5,G5050027,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050028,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050029,after,0,0,0,0,0,0,0,0,0,1
G5S5,G5050030,the,0,0,0,0,0,0,0,0,0,1
G5S5,G5050031,"<animals>,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050032,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050033,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050034,a,0,0,0,0,0,0,0,0,0,1
G5S5,G5050035,<animal>,0,1,1,0,1,0,0,3,0,0
G5S5,G5050036,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050037,for,0,0,0,0,0,0,0,0,0,1
G5S5,G5050038,<substance>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050039,Instead,0,0,1,0,0,0,0,1,0,0
G5S5,G5050040,of,0,0,0,0,0,0,0,0,0,1
G5S5,G5050041,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050042,"away,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050043,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050044,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050045,against,0,0,0,0,0,0,0,0,0,1
G5S5,G5050046,it,0,1,1,1,1,1,1,6,1,0
G5S5,G5050047,and,0,0,0,0,0,0,0,0,0,1
G5S5,G5050048,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050049,it.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050050,Another,0,0,0,0,0,0,0,0,0,1
G5S5,G5050051,"<time>,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050052,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050053,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050054,a,0,0,0,0,0,0,0,0,0,1
G5S5,G5050055,<animal>,0,1,1,1,1,0,1,5,1,0
G5S5,G5050056,that,0,0,0,0,0,0,0,0,0,1
G5S5,G5050057,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050058,to,0,0,0,0,0,0,0,0,0,1
G5S5,G5050059,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050060,away,0,0,0,0,0,0,0,0,0,1
G5S5,G5050061,the,0,0,0,0,0,0,0,0,0,1
G5S5,G5050062,<animals>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050063,Not,0,0,0,0,0,0,0,0,0,1
G5S5,G5050064,<adverb>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050065,"after,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050066,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050067,<place>,0,0,1,0,1,0,0,2,0,0
G5S5,G5050068,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050069,to,0,0,0,0,0,0,0,0,0,1
G5S5,G5050070,<conflict>,0,1,1,1,1,1,1,6,1,0
G5S5,G5050071,and,0,0,0,0,0,0,0,0,0,1
G5S5,G5050072,all,0,0,0,0,0,0,0,0,0,1
G5S5,G5050073,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050074,<family_members>,0,1,1,0,1,0,0,3,0,0
G5S5,G5050075,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050076,<people>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050077,<character>,0,0,1,0,0,0,0,1,0,0
G5S5,G5050078,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050079,too,0,0,0,0,0,0,0,0,0,1
G5S5,G5050080,<adjective>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050081,"Besides,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050082,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050083,had,0,0,0,0,0,0,0,0,0,1
G5S5,G5050084,to,0,0,0,0,0,0,0,0,0,1
G5S5,G5050085,<action>,0,0,1,0,0,0,0,1,0,0
G5S5,G5050086,with,0,0,0,0,0,0,0,0,0,1
G5S5,G5050087,the,0,0,0,0,0,0,0,0,0,1
G5S5,G5050088,"<animals>,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050089,now,0,0,0,0,0,0,0,0,0,1
G5S5,G5050090,that,0,0,0,0,0,0,0,0,0,1
G5S5,G5050091,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050092,<family_members>,0,0,1,0,1,0,0,2,0,0
G5S5,G5050093,were,0,0,0,0,0,0,0,0,0,1
G5S5,G5050094,away.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050095,One,0,0,0,0,0,0,0,0,0,1
G5S5,G5050096,"<time_unit>,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050097,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050098,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050099,<action>,0,0,1,0,0,0,0,1,0,0
G5S5,G5050100,to,0,0,0,0,0,0,0,0,0,1
G5S5,G5050101,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050102,some,0,0,0,0,0,0,0,0,0,1
G5S5,G5050103,<substance>,0,1,1,0,1,0,0,3,0,0
G5S5,G5050104,to,0,0,0,0,0,0,0,0,0,1
G5S5,G5050105,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050106,<family_members>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050107,He,0,0,0,0,0,0,0,0,0,1
G5S5,G5050108,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050109,very,0,0,0,0,0,0,0,0,0,1
G5S5,G5050110,<emotion>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050111,When,0,0,0,0,0,0,0,0,0,1
G5S5,G5050112,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050113,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050114,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050115,"<family_members>,",1,1,1,1,1,1,1,7,1,0
G5S5,G5050116,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050117,<action>,0,0,1,0,0,0,0,1,0,0
G5S5,G5050118,that,0,0,0,0,0,1,0,1,0,0
G5S5,G5050119,the,0,0,0,0,0,0,0,0,0,1
G5S5,G5050120,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050121,<location>,0,1,1,1,1,0,1,5,1,0
G5S5,G5050122,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050123,just,0,0,0,0,0,0,0,0,0,1
G5S5,G5050124,<position>,0,0,1,0,0,0,0,1,0,0
G5S5,G5050125,their,0,0,0,0,0,0,0,0,0,1
G5S5,G5050126,own.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050127,He,0,0,0,0,0,0,0,0,0,1
G5S5,G5050128,<action>,1,0,1,0,0,0,0,2,0,0
G5S5,G5050129,from,0,0,0,0,0,0,0,0,0,1
G5S5,G5050130,his,0,0,0,0,0,0,0,0,0,1
G5S5,G5050131,<family_members>,0,1,1,1,1,1,1,6,1,0
G5S5,G5050132,that,0,0,0,0,0,0,0,0,0,1
G5S5,G5050133,there,0,0,0,0,0,0,0,0,0,1
G5S5,G5050134,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050135,a,0,0,0,0,0,0,0,0,0,1
G5S5,G5050136,very,0,0,0,0,0,0,0,0,0,1
G5S5,G5050137,<adjective_size>,0,1,1,0,1,0,0,3,0,0
G5S5,G5050138,and,0,0,0,0,0,0,0,0,0,1
G5S5,G5050139,<adjective_physical>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050140,<person>,1,1,1,1,1,0,0,5,1,0
G5S5,G5050141,in,0,0,0,0,0,0,0,0,0,1
G5S5,G5050142,that,0,0,0,0,0,0,0,0,0,1
G5S5,G5050143,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050144,<location>.,1,1,1,1,1,1,1,7,1,0
G5S5,G5050145,He,0,0,0,0,0,0,0,0,0,1
G5S5,G5050146,was,0,0,0,0,0,0,0,0,0,1
G5S5,G5050147,so,0,0,0,0,0,0,0,0,0,1
G5S5,G5050148,<adjective_size>,1,1,1,1,1,1,1,7,1,0
G5S5,G5050149,that,0,0,0,0,0,0,0,0,0,1
G5S5,G5050150,he,0,0,0,0,0,0,0,0,0,1
G5S5,G5050151,<action>,0,0,0,0,0,0,0,0,0,1
G5S5,G5050152,like,0,0,0,0,0,0,0,0,0,1
G5S5,G5050153,a,0,0,0,0,0,0,0,0,0,1
G5S5,G5050154,<creature>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060001,Before,0,0,1,0,0,0,0,1,0,0
G5S6,G5060002,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060003,<nationality>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060004,"<action>,",1,1,1,1,1,1,1,7,1,0
G5S6,G5060005,<country>,0,0,1,0,1,0,0,2,0,0
G5S6,G5060006,had,0,0,0,0,0,0,0,0,0,1
G5S6,G5060007,no,0,0,0,0,0,0,0,0,0,1
G5S6,G5060008,<animals>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060009,They,0,0,0,0,0,0,0,0,0,1
G5S6,G5060010,were,0,0,0,0,0,0,0,0,0,1
G5S6,G5060011,<action>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060012,in,1,0,0,0,0,0,0,1,0,0
G5S6,G5060013,<year>,0,1,1,1,1,0,1,5,1,0
G5S6,G5060014,by,0,0,0,0,0,0,0,0,0,1
G5S6,G5060015,an,0,0,0,0,0,0,0,0,0,1
G5S6,G5060016,<nationality>,0,1,1,1,1,1,1,6,1,0
G5S6,G5060017,who,0,0,0,0,0,0,0,0,0,1
G5S6,G5060018,<action>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060019,with,0,0,0,0,0,0,0,0,0,1
G5S6,G5060020,him,1,1,0,1,1,0,0,4,0,0
G5S6,G5060021,<number>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060022,<color>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060023,<animals>,0,1,1,1,1,1,1,6,1,0
G5S6,G5060024,as,0,0,0,0,0,0,0,0,0,1
G5S6,G5060025,<objects>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060026,for,0,0,0,0,0,0,0,0,0,1
G5S6,G5060027,his,0,0,0,0,0,0,0,0,0,1
G5S6,G5060028,<family_members>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060029,Not,0,0,0,0,0,0,0,0,0,1
G5S6,G5060030,all,0,0,0,0,0,0,0,0,0,1
G5S6,G5060031,<nationality>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060032,<action>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060033,<animal>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060034,"<food>,",1,1,1,1,1,1,1,7,1,0
G5S6,G5060035,but,0,1,0,0,0,0,0,1,0,0
G5S6,G5060036,it,0,0,0,0,0,0,0,0,0,1
G5S6,G5060037,is,0,0,0,0,0,0,0,0,0,1
G5S6,G5060038,the,0,0,1,0,0,0,0,1,0,0
G5S6,G5060039,<superlative>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060040,kind,0,0,0,0,0,0,0,0,0,1
G5S6,G5060041,of,0,0,0,0,0,0,0,0,0,1
G5S6,G5060042,<food>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060043,<people>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060044,<action>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060045,it,0,0,1,0,0,0,0,1,0,0
G5S6,G5060046,<location>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060047,<food>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060048,If,0,0,0,0,0,0,0,0,0,1
G5S6,G5060049,you,0,1,0,0,0,0,0,1,0,0
G5S6,G5060050,<action>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060051,through,0,0,0,0,0,0,0,0,0,1
G5S6,G5060052,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060053,<place>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060054,in,0,0,0,0,0,0,0,0,0,1
G5S6,G5060055,"<country>,",1,1,1,1,1,1,1,7,1,0
G5S6,G5060056,you,0,0,0,0,0,0,0,0,0,1
G5S6,G5060057,will,0,0,0,0,0,0,0,0,0,1
G5S6,G5060058,<action>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060059,<quantity>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060060,of,0,0,0,0,0,0,0,0,0,1
G5S6,G5060061,<animals>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060062,They,0,0,0,0,0,0,0,0,0,1
G5S6,G5060063,are,0,0,0,0,0,0,0,0,0,1
G5S6,G5060064,"everywhere,",1,1,1,1,1,1,1,7,1,0
G5S6,G5060065,in,0,0,0,0,0,0,0,0,0,1
G5S6,G5060066,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060067,<locations>,0,1,1,1,1,1,1,6,1,0
G5S6,G5060068,and,0,0,0,0,0,0,0,0,0,1
G5S6,G5060069,on,0,0,0,0,0,0,0,0,0,1
G5S6,G5060070,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060071,<surfaces>.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060072,The,0,0,0,0,0,0,0,0,0,1
G5S6,G5060073,<animals>,0,1,1,0,0,0,0,2,0,0
G5S6,G5060074,<action>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060075,across,0,0,0,0,0,0,0,0,0,1
G5S6,G5060076,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060077,<surfaces>,0,1,1,1,1,1,0,5,1,0
G5S6,G5060078,in,0,0,0,0,0,0,0,0,0,1
G5S6,G5060079,front,0,0,0,0,0,0,0,0,0,1
G5S6,G5060080,of,0,0,0,0,0,0,0,0,0,1
G5S6,G5060081,"<vehicles>,",1,1,1,1,1,1,1,7,1,0
G5S6,G5060082,<action>,0,0,0,0,0,0,0,0,0,1
G5S6,G5060083,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060084,<vegetation>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060085,in,0,0,0,0,0,0,0,0,0,1
G5S6,G5060086,the,0,0,0,0,0,0,0,0,0,1
G5S6,G5060087,"<locations>,",1,1,1,1,1,1,1,7,1,0
G5S6,G5060088,and,0,0,0,0,0,0,0,0,0,1
G5S6,G5060089,<action>,0,0,1,0,0,0,0,1,0,0
G5S6,G5060090,their,0,0,0,0,0,0,0,0,0,1
G5S6,G5060091,<structures>,0,0,1,0,1,0,0,2,0,0
G5S6,G5060092,everywhere.,1,1,1,1,1,1,1,7,1,0
G5S6,G5060093,<people>,0,1,1,0,0,0,0,2,0,0
G5S6,G5060094,have,0,0,0,0,0,0,0,0,0,1
