StoryID,TokenID,Masked_Word,C1,C2,C3,C4,C5,C6,C7,GT,GT_isboundary,GT_boundary_forbidden
G4S9,G4090140,<position>,0,0,1,0,0,1,1,3,0,0
G4S9,G4090141,is,0,0,0,0,0,0,0,0,0,1
G4S9,G4090142,not,0,0,0,0,0,0,0,0,0,1
G4S9,G4090143,yet,0,0,0,0,0,0,0,0,0,1
G4S9,G4090144,"<adjective_temperature>,",1,1,1,0,1,1,1,6,1,0
G4S9,G4090145,so,1,0,0,1,0,0,0,2,0,0
G4S9,G4090146,it,0,0,0,0,0,0,0,0,0,1
G4S9,G4090147,<action>,0,0,0,0,0,0,1,1,0,0
G4S9,G4090148,the,0,0,0,0,0,0,0,0,0,1
G4S9,G4090149,same,0,0,0,1,0,0,0,1,0,0
G4S9,G4090150,<measurement>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070001,We,0,0,0,0,0,0,0,0,0,1
G5S7,G5070002,have,0,0,0,0,0,0,0,0,0,1
G5S7,G5070003,all,1,0,1,0,0,0,0,2,0,0
G5S7,G5070004,<action>,0,0,0,0,0,1,0,1,0,0
G5S7,G5070005,<objects>,0,1,1,0,1,0,1,4,0,0
G5S7,G5070006,of,0,0,0,0,0,0,0,0,0,1
G5S7,G5070007,a,0,0,0,1,0,0,0,1,0,0
G5S7,G5070008,<animal>,0,0,0,0,0,1,1,2,0,0
G5S7,G5070009,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070010,a,0,0,0,0,0,0,0,0,0,1
G5S7,G5070011,<animal>,1,1,1,1,1,1,1,7,1,0
G5S7,G5070012,or,0,0,1,0,0,0,0,1,0,0
G5S7,G5070013,a,0,0,0,0,0,0,0,0,0,1
G5S7,G5070014,<animal>,0,0,0,1,0,1,1,3,0,0
G5S7,G5070015,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070016,a,0,0,0,0,0,0,0,0,0,1
G5S7,G5070017,<animal>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070018,<animals>,0,0,1,0,0,0,0,1,0,0
G5S7,G5070019,that,0,0,0,1,0,0,0,1,0,0
G5S7,G5070020,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070021,<substance>,0,1,1,0,1,1,1,5,1,0
G5S7,G5070022,can,0,0,0,1,0,0,0,1,0,0
G5S7,G5070023,<action>,1,0,0,0,0,1,0,2,0,0
G5S7,G5070024,only,1,0,0,0,0,0,1,2,0,0
G5S7,G5070025,if,0,0,0,1,0,1,0,2,0,0
G5S7,G5070026,they,0,0,0,0,0,0,0,0,0,1
G5S7,G5070027,<action>,0,1,1,0,1,0,1,4,0,0
G5S7,G5070028,and,0,0,0,1,0,0,0,1,0,0
G5S7,G5070029,<action>,1,0,0,0,0,1,0,2,0,0
G5S7,G5070030,other,0,0,0,0,0,0,0,0,0,1
G5S7,G5070031,<animals>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070032,<comparative>,1,1,1,1,0,0,1,5,1,0
G5S7,G5070033,or,0,0,0,0,0,0,0,0,0,1
G5S7,G5070034,<comparative>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070035,<animals>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070036,<action>,0,0,1,1,0,0,0,2,0,0
G5S7,G5070037,<comparative>,1,1,1,0,0,0,1,4,0,0
G5S7,G5070038,or,0,0,0,0,0,0,0,0,0,1
G5S7,G5070039,<comparative>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070040,ones.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070041,How,0,0,0,0,0,0,0,0,0,1
G5S7,G5070042,"then,",1,1,1,1,1,1,1,7,1,0
G5S7,G5070043,can,0,0,0,0,0,0,0,0,0,1
G5S7,G5070044,<comparative>,0,1,1,0,0,0,1,3,0,0
G5S7,G5070045,and,0,0,0,1,0,0,0,1,0,0
G5S7,G5070046,<comparative>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070047,<animals>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070048,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070049,<action>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070050,of,0,0,0,0,0,0,0,0,0,1
G5S7,G5070051,themselves?,1,1,1,0,1,1,1,6,1,0
G5S7,G5070052,Some,0,0,0,1,0,0,0,1,0,0
G5S7,G5070053,<animals>,0,0,1,0,0,1,0,2,0,0
G5S7,G5070054,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070055,very,0,0,0,1,0,0,0,1,0,0
G5S7,G5070056,<adverb>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070057,A,0,0,0,0,0,0,0,0,0,1
G5S7,G5070058,"<animal>,",1,1,1,0,0,1,1,5,1,0
G5S7,G5070059,for,0,0,0,1,0,0,0,1,0,0
G5S7,G5070060,"example,",1,1,1,1,1,1,1,7,1,0
G5S7,G5070061,can,0,0,0,0,0,0,0,0,0,1
G5S7,G5070062,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070063,very,0,0,0,1,0,0,0,1,0,0
G5S7,G5070064,<adverb>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070065,when,0,0,0,1,0,0,0,1,0,0
G5S7,G5070066,it,0,0,0,0,0,0,0,0,0,1
G5S7,G5070067,is,0,0,0,0,0,0,0,0,0,1
G5S7,G5070068,in,0,0,0,1,0,0,0,1,0,0
G5S7,G5070069,<state>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070070,And,1,0,0,1,0,0,0,2,0,0
G5S7,G5070071,a,0,0,0,0,0,0,0,0,0,1
G5S7,G5070072,<animal>,0,1,1,1,1,1,1,6,1,0
G5S7,G5070073,can,0,0,0,0,0,0,0,0,0,1
G5S7,G5070074,not,0,0,0,0,0,0,0,0,0,1
G5S7,G5070075,always,1,0,0,0,0,1,0,2,0,0
G5S7,G5070076,<action>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070077,a,0,0,0,0,0,0,0,0,0,1
G5S7,G5070078,<animal>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070079,that,0,0,0,0,0,0,0,0,0,1
G5S7,G5070080,is,0,0,0,1,0,0,0,1,0,0
G5S7,G5070081,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070082,away,0,0,0,0,0,0,1,1,0,0
G5S7,G5070083,from,0,0,0,0,0,0,0,0,0,1
G5S7,G5070084,it.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070085,<adjective>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070086,<animals>,1,0,1,0,1,1,1,5,1,0
G5S7,G5070087,like,0,0,0,1,0,0,0,1,0,0
G5S7,G5070088,the,0,0,0,0,0,0,0,0,0,1
G5S7,G5070089,<animal>,1,1,1,1,1,1,1,7,1,0
G5S7,G5070090,or,0,0,0,0,0,0,0,0,0,1
G5S7,G5070091,the,0,0,0,0,0,0,0,0,0,1
G5S7,G5070092,<animal>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070093,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070094,in,0,0,0,0,0,0,0,0,0,1
G5S7,G5070095,<structures>,0,1,1,0,0,1,1,4,0,0
G5S7,G5070096,in,0,0,0,0,0,0,0,0,0,1
G5S7,G5070097,<plants>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070098,or,0,0,0,1,0,0,0,1,0,0
G5S7,G5070099,in,0,0,0,0,0,0,0,0,0,1
G5S7,G5070100,the,0,0,0,0,0,0,0,0,0,1
G5S7,G5070101,<surface>.,1,1,1,1,1,1,1,7,1,0
G5S7,G5070102,Some,0,0,0,0,0,0,0,0,0,1
G5S7,G5070103,<animals>,1,0,1,0,1,1,1,5,1,0
G5S7,G5070104,that,0,0,0,0,0,0,0,0,0,1
G5S7,G5070105,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070106,<position>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070107,the,0,0,0,0,0,0,0,0,0,1
G5S7,G5070108,<body_of_water>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070109,have,0,0,0,0,0,0,0,0,0,1
G5S7,G5070110,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070111,<coverings>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070112,to,0,0,0,1,0,0,0,1,0,0
G5S7,G5070113,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070114,their,0,0,0,0,0,0,0,0,0,1
G5S7,G5070115,<body_parts>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070116,"<animals>,",1,1,1,0,0,1,1,5,1,0
G5S7,G5070117,for,0,0,0,1,0,0,0,1,0,0
G5S7,G5070118,"example,",1,1,1,0,1,1,1,6,1,0
G5S7,G5070119,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070120,their,0,0,0,1,0,0,0,1,0,0
G5S7,G5070121,<body_parts>,0,0,1,0,0,1,1,3,0,0
G5S7,G5070122,under,0,0,0,0,0,0,0,0,0,1
G5S7,G5070123,their,0,0,0,1,0,0,0,1,0,0
G5S7,G5070124,<coverings>,0,1,1,0,1,1,1,5,1,0
G5S7,G5070125,when,0,0,0,1,0,0,0,1,0,0
G5S7,G5070126,they,0,0,0,0,0,0,0,0,0,1
G5S7,G5070127,are,0,0,0,0,0,0,0,0,0,1
G5S7,G5070128,in,0,0,0,0,0,0,0,0,0,1
G5S7,G5070129,<state>.,1,1,1,1,1,1,1,7,1,0
G5S7,G5070130,The,0,0,0,0,0,0,0,0,0,1
G5S7,G5070131,<adjective>,0,0,0,1,0,0,0,1,0,0
G5S7,G5070132,<animal>,1,1,1,0,0,1,1,5,1,0
G5S7,G5070133,has,0,0,0,0,0,0,0,0,0,1
G5S7,G5070134,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070135,<body_parts>,1,1,1,0,1,1,1,6,1,0
G5S7,G5070136,all,0,0,0,1,0,0,0,1,0,0
G5S7,G5070137,over,0,0,0,0,0,0,0,0,0,1
G5S7,G5070138,its,0,0,0,0,0,0,0,0,0,1
G5S7,G5070139,"<body_part>,",1,1,1,0,1,1,1,6,1,0
G5S7,G5070140,and,0,0,0,0,0,0,0,0,0,1
G5S7,G5070141,it,0,0,0,0,0,0,0,0,0,1
G5S7,G5070142,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070143,them,0,0,0,1,0,0,0,1,0,0
G5S7,G5070144,out,0,1,1,1,1,1,1,6,1,0
G5S7,G5070145,when,0,0,0,0,0,0,0,0,0,1
G5S7,G5070146,it,0,0,0,1,0,0,0,1,0,0
G5S7,G5070147,<action>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070148,<state>.,1,1,1,0,1,1,1,6,1,0
G5S7,G5070149,That,0,0,0,1,0,0,0,1,0,0
G5S7,G5070150,is,0,0,0,0,0,0,0,0,0,1
G5S7,G5070151,why,1,1,1,0,1,1,1,6,1,0
G5S7,G5070152,even,0,0,0,1,0,0,0,1,0,0
G5S7,G5070153,the,0,0,0,0,0,0,0,0,0,1
G5S7,G5070154,<animal>,0,0,1,0,1,1,1,4,0,0
G5S7,G5070155,is,0,0,0,0,0,0,0,0,0,1
G5S7,G5070156,<emotion>,0,0,0,0,0,0,0,0,0,1
G5S7,G5070157,of,0,0,0,1,0,0,0,1,0,0
G5S7,G5070158,it.,1,1,1,0,1,1,1,6,1,0
G5S8,G5080001,There,0,0,0,1,0,0,0,1,0,0
G5S8,G5080002,was,0,0,0,0,0,0,0,0,0,1
G5S8,G5080003,once,0,0,1,0,0,1,1,3,0,0
G5S8,G5080004,a,0,0,0,0,0,0,0,0,0,1
G5S8,G5080005,<adjective>,0,0,0,1,0,0,0,1,0,0
G5S8,G5080006,<person>,1,1,1,0,1,1,1,6,1,0
G5S8,G5080007,who,0,0,0,0,0,0,0,0,0,1
G5S8,G5080008,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080009,<position>,0,0,0,1,0,0,0,1,0,0
G5S8,G5080010,<entrance>,0,0,0,0,1,1,1,3,0,0
G5S8,G5080011,to,0,0,0,0,0,0,0,0,0,1
G5S8,G5080012,a,0,0,0,1,0,0,0,1,0,0
G5S8,G5080013,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080014,"<animal>,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080015,and,0,0,0,0,0,0,0,0,0,1
G5S8,G5080016,they,0,0,0,0,0,0,0,0,0,1
G5S8,G5080017,<action>,0,0,0,1,0,1,1,3,0,0
G5S8,G5080018,with,0,0,0,0,0,0,0,0,0,1
G5S8,G5080019,each,0,0,0,0,0,0,0,0,0,1
G5S8,G5080020,other,0,0,1,0,1,1,1,4,0,0
G5S8,G5080021,every,0,0,0,0,0,0,0,0,0,1
G5S8,G5080022,<time_unit>.,1,1,1,1,1,1,1,7,1,0
G5S8,G5080023,They,0,0,0,0,0,0,0,0,0,1
G5S8,G5080024,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080025,their,0,0,0,0,0,0,0,0,0,1
G5S8,G5080026,<vehicles>,0,0,0,0,0,0,1,1,0,0
G5S8,G5080027,together,1,1,1,0,1,1,1,6,1,0
G5S8,G5080028,and,0,0,0,0,0,0,0,0,0,1
G5S8,G5080029,<action>,0,0,0,1,0,1,1,3,0,0
G5S8,G5080030,how,0,0,0,1,0,0,0,1,0,0
G5S8,G5080031,to,0,0,0,0,0,0,0,0,0,1
G5S8,G5080032,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080033,<objects>,0,0,0,0,0,0,1,1,0,0
G5S8,G5080034,together.,1,1,1,1,1,1,1,7,1,0
G5S8,G5080035,"Sometimes,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080036,they,0,0,0,0,0,0,0,0,0,1
G5S8,G5080037,even,0,0,0,0,0,0,0,0,0,1
G5S8,G5080038,<action>,0,0,0,1,0,0,1,2,0,0
G5S8,G5080039,<time_period>,0,0,1,0,1,1,1,4,0,0
G5S8,G5080040,at,0,0,0,0,0,0,0,0,0,1
G5S8,G5080041,each,0,0,0,1,0,0,0,1,0,0
G5S8,G5080042,other's,0,0,0,0,0,0,0,0,0,1
G5S8,G5080043,<structures>.,1,1,1,0,1,1,1,6,1,0
G5S8,G5080044,The,0,0,0,0,0,0,0,0,0,1
G5S8,G5080045,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080046,<animal>,0,0,1,0,1,1,1,4,0,0
G5S8,G5080047,didn't,0,0,0,0,0,0,0,0,0,1
G5S8,G5080048,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080049,<action>,0,1,0,1,1,1,1,5,1,0
G5S8,G5080050,about,0,0,0,0,0,0,0,0,0,1
G5S8,G5080051,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080052,<concept>,0,0,0,0,0,0,1,1,0,0
G5S8,G5080053,he,0,0,0,0,0,0,0,0,0,1
G5S8,G5080054,had,0,0,1,1,1,1,1,5,1,0
G5S8,G5080055,at,0,0,0,0,0,0,0,0,0,1
G5S8,G5080056,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080057,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080058,<person>'s,0,0,0,1,0,0,0,1,0,0
G5S8,G5080059,"<structure>,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080060,and,0,0,0,0,0,0,0,0,0,1
G5S8,G5080061,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080062,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080063,<person>,0,0,1,0,1,1,1,4,0,0
G5S8,G5080064,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080065,about,0,0,0,0,0,0,1,1,0,0
G5S8,G5080066,the,0,0,0,1,0,0,0,1,0,0
G5S8,G5080067,<animal>'s,0,0,0,0,0,0,0,0,0,1
G5S8,G5080068,<structure>,0,0,1,1,1,1,1,5,1,0
G5S8,G5080069,all,0,0,0,0,0,0,0,0,0,1
G5S8,G5080070,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080071,<time>.,1,1,1,1,1,1,1,7,1,0
G5S8,G5080072,At,0,0,0,0,0,0,0,0,0,1
G5S8,G5080073,"<time>,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080074,he,0,0,0,1,0,0,0,1,0,0
G5S8,G5080075,<action>,0,0,0,0,0,1,1,2,0,0
G5S8,G5080076,that,1,0,1,0,0,0,0,2,0,0
G5S8,G5080077,at,0,0,0,1,0,0,0,1,0,0
G5S8,G5080078,<character>'s,0,0,0,0,0,0,0,0,0,1
G5S8,G5080079,"<structure>,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080080,they,0,0,0,0,0,0,0,0,0,1
G5S8,G5080081,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080082,<activity>,0,0,0,0,1,1,1,3,0,0
G5S8,G5080083,in,0,0,0,1,0,0,0,1,0,0
G5S8,G5080084,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080085,<position>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080086,of,0,0,0,0,0,0,0,0,0,1
G5S8,G5080087,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080088,<time_period>.,1,1,1,1,1,1,1,7,1,0
G5S8,G5080089,Whenever,0,0,0,0,0,0,0,0,0,1
G5S8,G5080090,his,0,0,0,0,0,0,0,0,0,1
G5S8,G5080091,<activity>,0,0,0,0,0,0,1,1,0,0
G5S8,G5080092,was,0,0,0,0,0,0,0,0,0,1
G5S8,G5080093,"<adjective>,",1,1,1,1,1,1,1,7,1,0
G5S8,G5080094,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080095,<adjective>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080096,<person>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080097,would,0,0,0,0,0,0,0,0,0,1
G5S8,G5080098,<action>,0,1,0,0,1,1,1,4,0,0
G5S8,G5080099,that,0,0,1,0,0,0,0,1,0,0
G5S8,G5080100,they,0,0,0,0,0,0,0,0,0,1
G5S8,G5080101,didn't,0,0,0,1,0,1,0,2,0,0
G5S8,G5080102,have,0,0,0,0,0,0,0,0,0,1
G5S8,G5080103,to,0,0,0,0,0,0,0,0,0,1
G5S8,G5080104,have,0,0,0,1,0,0,0,1,0,0
G5S8,G5080105,a,0,0,0,1,0,0,0,1,0,0
G5S8,G5080106,<activity>,0,1,0,0,1,1,1,4,0,0
G5S8,G5080107,at,0,0,0,0,0,0,0,0,0,1
G5S8,G5080108,<character>'s,0,0,0,1,0,0,0,1,0,0
G5S8,G5080109,<structure>.,1,1,1,0,1,1,1,6,1,0
G5S8,G5080110,"Finally,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080111,his,0,0,0,0,0,0,0,0,0,1
G5S8,G5080112,<family_member>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080113,<action>,0,0,0,0,1,1,1,3,0,0
G5S8,G5080114,that,0,0,1,0,0,0,0,1,0,0
G5S8,G5080115,perhaps,0,0,0,0,0,1,0,1,0,0
G5S8,G5080116,he,0,0,0,0,0,0,0,0,0,1
G5S8,G5080117,should,0,0,0,0,0,0,0,0,0,1
G5S8,G5080118,<action>,0,1,1,1,0,1,1,5,1,0
G5S8,G5080119,and,0,0,0,0,0,0,0,0,0,1
G5S8,G5080120,<action>,0,0,1,0,0,0,0,1,0,0
G5S8,G5080121,at,0,0,0,0,0,0,0,0,0,1
G5S8,G5080122,<character>'s,0,0,0,1,0,0,0,1,0,0
G5S8,G5080123,<structure>,1,1,1,0,1,1,1,6,1,0
G5S8,G5080124,and,0,0,0,0,0,0,0,0,0,1
G5S8,G5080125,be,0,0,0,0,0,0,0,0,0,1
G5S8,G5080126,a,0,0,0,0,0,0,0,0,0,1
G5S8,G5080127,<animal>.,1,1,1,0,1,1,1,6,1,0
G5S8,G5080128,So,0,0,1,0,0,0,0,1,0,0
G5S8,G5080129,she,0,0,0,1,0,0,0,1,0,0
G5S8,G5080130,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080131,him,0,0,0,0,0,0,0,0,0,1
G5S8,G5080132,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080133,his,0,0,0,0,0,0,0,0,0,1
G5S8,G5080134,<container>,1,1,1,0,1,1,1,6,1,0
G5S8,G5080135,and,0,0,0,1,0,0,0,1,0,0
G5S8,G5080136,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080137,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080138,<entrance>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080139,for,0,0,0,0,0,0,0,0,0,1
G5S8,G5080140,him.,1,1,1,0,1,1,1,6,1,0
G5S8,G5080141,But,0,0,0,1,0,0,1,2,0,0
G5S8,G5080142,once,0,0,0,0,0,0,0,0,0,1
G5S8,G5080143,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080144,<entrance>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080145,was,0,0,0,0,0,0,0,0,0,1
G5S8,G5080146,"<action>,",1,1,1,0,1,1,1,6,1,0
G5S8,G5080147,the,0,0,0,0,0,0,0,0,0,1
G5S8,G5080148,<adjective>,0,0,0,1,0,0,0,1,0,0
G5S8,G5080149,<person>,0,0,1,0,0,1,0,2,0,0
G5S8,G5080150,didn't,0,0,0,0,0,0,0,0,0,1
G5S8,G5080151,<action>,0,0,0,0,0,0,0,0,0,1
G5S8,G5080152,<position>,0,0,0,1,0,0,0,1,0,0
G5S8,G5080153,<entrance>,0,1,1,1,1,1,1,6,1,0
G5S8,G5080154,as,0,0,0,0,0,0,0,0,0,1
G5S8,G5080155,he,0,0,0,1,0,0,0,1,0,0
G5S8,G5080156,usually,0,0,0,0,0,0,0,0,0,1
G5S8,G5080157,did.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090001,<character>,1,0,1,0,0,1,0,3,0,0
G5S9,G5090002,was,0,0,0,0,0,0,0,0,0,1
G5S9,G5090003,a,0,0,0,0,0,0,0,0,0,1
G5S9,G5090004,<adjective_economic>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090005,<profession>.,1,1,1,1,1,1,1,7,1,0
G5S9,G5090006,One,0,0,0,0,0,0,0,0,0,1
G5S9,G5090007,"<time_unit>,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090008,it,0,0,0,0,0,0,0,0,0,1
G5S9,G5090009,was,0,0,0,0,0,0,0,0,0,1
G5S9,G5090010,"<adjective_temperature>,",1,1,1,1,1,1,1,7,1,0
G5S9,G5090011,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090012,<character>,0,0,1,0,0,0,1,2,0,0
G5S9,G5090013,did,0,0,0,0,0,0,0,0,0,1
G5S9,G5090014,not,0,0,0,0,0,0,0,0,0,1
G5S9,G5090015,<action>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090016,like,0,0,0,0,0,0,0,0,0,1
G5S9,G5090017,<action>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090018,He,0,0,0,0,0,0,0,0,0,1
G5S9,G5090019,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090020,his,0,0,0,0,0,0,0,0,0,1
G5S9,G5090021,<tool>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090022,<tool>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090023,down,1,1,1,1,1,1,1,7,1,0
G5S9,G5090024,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090025,<action>,1,0,0,0,0,1,1,3,0,0
G5S9,G5090026,that,0,0,1,0,0,0,0,1,0,0
G5S9,G5090027,he,0,0,0,1,0,0,0,1,0,0
G5S9,G5090028,<action>,1,0,0,0,0,1,0,2,0,0
G5S9,G5090029,to,0,0,0,1,0,0,0,1,0,0
G5S9,G5090030,be,0,0,0,0,0,0,0,0,0,1
G5S9,G5090031,<adjective_economic>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090032,"<adverb>,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090033,an,0,0,0,0,0,0,0,0,0,1
G5S9,G5090034,<being>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090035,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090036,down,0,0,0,0,0,0,0,0,0,1
G5S9,G5090037,from,0,0,0,0,0,0,0,0,0,1
G5S9,G5090038,<place>,1,1,1,0,1,1,1,6,1,0
G5S9,G5090039,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090040,<action>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090041,him,1,0,1,0,0,1,1,4,0,0
G5S9,G5090042,that,0,0,0,0,0,0,0,0,0,1
G5S9,G5090043,he,0,0,0,0,0,0,0,0,0,1
G5S9,G5090044,would,0,0,0,1,0,0,0,1,0,0
G5S9,G5090045,be,0,0,0,0,0,0,0,0,0,1
G5S9,G5090046,<adjective_economic>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090047,And,0,0,0,0,0,0,0,0,0,1
G5S9,G5090048,"so,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090049,<character>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090050,<action>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090051,<adjective_economic>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090052,He,0,0,0,0,0,0,0,0,0,1
G5S9,G5090053,<action>,0,1,1,0,0,0,0,2,0,0
G5S9,G5090054,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090055,<action>,1,0,0,0,0,1,1,3,0,0
G5S9,G5090056,all,0,0,0,0,0,0,0,0,0,1
G5S9,G5090057,<time_unit>.,1,1,1,1,1,1,1,7,1,0
G5S9,G5090058,One,0,0,0,0,0,0,0,0,0,1
G5S9,G5090059,"<time_unit>,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090060,he,0,0,0,0,0,0,0,0,0,1
G5S9,G5090061,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090062,a,0,0,0,1,0,0,0,1,0,0
G5S9,G5090063,<person>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090064,Everybody,0,0,0,0,0,0,0,0,0,1
G5S9,G5090065,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090066,to,0,0,0,0,0,0,0,0,0,1
G5S9,G5090067,him.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090068,<character>,0,0,1,0,0,0,0,1,0,0
G5S9,G5090069,<action>,1,1,0,0,0,1,1,4,0,0
G5S9,G5090070,that,0,0,0,0,0,0,0,0,0,1
G5S9,G5090071,<currency>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090072,wasn't,0,0,0,1,0,0,0,1,0,0
G5S9,G5090073,enough,1,1,1,0,1,1,1,6,1,0
G5S9,G5090074,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090075,that,0,0,0,0,0,0,0,0,0,1
G5S9,G5090076,he,0,0,0,0,0,0,0,0,0,1
G5S9,G5090077,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090078,to,0,0,0,0,0,0,0,0,0,1
G5S9,G5090079,be,0,0,0,0,0,0,0,0,0,1
G5S9,G5090080,a,0,0,0,0,0,0,0,0,0,1
G5S9,G5090081,<person>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090082,The,0,0,0,0,0,0,0,0,0,1
G5S9,G5090083,<being>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090084,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090085,again,1,1,1,0,1,1,1,6,1,0
G5S9,G5090086,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090087,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090088,him,0,0,0,1,0,0,0,1,0,0
G5S9,G5090089,a,0,0,0,0,0,0,0,0,0,1
