StoryID,Token ID,Masked_Word,A1,A2,A3,A4,A5,A6,A7,GT,GT_isboundary,GT_boundary_forbidden
G4S3,G4030137,"<manner>,",0,1,1,1,1,1,1,6,1,0
G4S3,G4030138,such,0,0,0,0,0,0,0,0,0,1
G4S3,G4030139,<creatures>,0,0,0,1,0,1,0,2,0,0
G4S3,G4030140,should,0,0,0,0,0,0,0,0,0,1
G4S3,G4030141,<exist>,0,0,0,0,0,0,0,0,0,1
G4S3,G4030142,forever!,1,1,0,1,1,1,1,6,1,0
G5S1,G5010001,<species>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010002,<imitate>,0,1,1,1,0,1,1,5,1,0
G5S1,G5010003,because,0,0,0,0,0,0,0,0,0,1
G5S1,G5010004,their,0,0,0,0,0,0,0,0,0,1
G5S1,G5010005,<sounds>,0,0,0,1,1,0,0,2,0,0
G5S1,G5010006,and,0,0,0,0,0,0,0,0,0,1
G5S1,G5010007,<hearing>,0,1,0,1,0,1,1,4,0,0
G5S1,G5010008,<function>,0,0,1,0,0,0,0,1,0,0
G5S1,G5010009,more,0,0,0,0,0,0,0,0,0,1
G5S1,G5010010,<verb_speed>,0,1,0,1,1,1,0,4,0,0
G5S1,G5010011,than,0,0,0,0,0,0,0,0,0,1
G5S1,G5010012,those,0,0,0,0,0,0,0,0,0,1
G5S1,G5010013,of,0,0,0,0,0,0,0,0,0,1
G5S1,G5010014,other,0,0,0,0,0,0,0,0,0,1
G5S1,G5010015,<species>.,1,1,0,1,1,1,1,6,1,0
G5S1,G5010016,And,0,0,0,0,0,0,0,0,0,1
G5S1,G5010017,perhaps,0,0,1,0,0,0,0,1,0,0
G5S1,G5010018,"also,",1,1,0,1,1,1,1,6,1,0
G5S1,G5010019,the,0,0,0,0,0,0,0,0,0,1
G5S1,G5010020,<noises>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010021,<action>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010022,by,0,0,0,0,0,0,0,0,0,1
G5S1,G5010023,<humans>,1,1,1,1,0,1,1,6,1,0
G5S1,G5010024,are,0,0,0,0,0,0,0,0,0,1
G5S1,G5010025,somewhat,0,0,0,0,0,0,0,0,0,1
G5S1,G5010026,like,0,0,0,0,0,0,0,0,0,1
G5S1,G5010027,the,0,0,0,0,0,0,0,0,0,1
G5S1,G5010028,<noises>,0,1,0,1,0,1,0,3,0,0
G5S1,G5010029,usually,0,0,0,0,0,0,0,0,0,1
G5S1,G5010030,<action>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010031,by,0,0,0,0,0,0,0,0,0,1
G5S1,G5010032,<species>;,1,1,1,1,1,1,1,7,1,0
G5S1,G5010033,so,0,0,0,0,0,0,0,0,0,1
G5S1,G5010034,it's,0,0,0,0,0,0,0,0,0,1
G5S1,G5010035,<easy>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010036,for,0,0,0,0,0,0,0,0,0,1
G5S1,G5010037,<species>,0,1,0,1,0,1,1,4,0,0
G5S1,G5010038,to,0,0,0,0,0,0,0,0,0,1
G5S1,G5010039,<imitate>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010040,like,0,0,0,0,0,0,0,0,0,1
G5S1,G5010041,<humans>.,1,1,0,1,1,1,1,6,1,0
G5S1,G5010042,<species>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010043,are,0,0,0,0,0,0,0,0,0,1
G5S1,G5010044,<wonderful>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010045,<creatures>,0,1,0,1,1,1,0,4,0,0
G5S1,G5010046,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010047,other,0,0,0,0,0,0,0,0,0,1
G5S1,G5010048,<ways>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010049,too.,1,1,1,1,1,1,1,7,1,0
G5S1,G5010050,They,0,0,0,0,0,0,0,0,0,1
G5S1,G5010051,can,0,0,1,0,0,0,0,1,0,0
G5S1,G5010052,<survive>,0,1,0,0,0,1,0,2,0,0
G5S1,G5010053,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010054,any,0,0,0,0,0,0,0,0,0,1
G5S1,G5010055,kind,0,0,0,0,0,0,0,0,0,1
G5S1,G5010056,of,0,0,0,0,0,0,0,0,0,1
G5S1,G5010057,<climate>,0,1,0,1,0,1,0,3,0,0
G5S1,G5010058,or,0,0,0,0,0,0,0,0,0,1
G5S1,G5010059,<place>.,1,1,0,1,1,1,1,6,1,0
G5S1,G5010060,That,0,0,0,0,0,0,0,0,0,1
G5S1,G5010061,is,0,0,0,0,0,0,0,0,0,1
G5S1,G5010062,why,1,1,1,1,0,1,1,6,1,0
G5S1,G5010063,<travelers>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010064,often,0,0,0,0,0,0,0,0,0,1
G5S1,G5010065,<take>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010066,<species>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010067,along,0,1,0,1,0,1,1,4,0,0
G5S1,G5010068,when,0,0,0,0,0,0,0,0,0,1
G5S1,G5010069,they,0,0,0,0,0,0,0,0,0,1
G5S1,G5010070,<journey>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010071,to,0,0,0,0,0,0,0,0,0,1
G5S1,G5010072,<location>.,1,1,1,1,1,1,1,7,1,0
G5S1,G5010073,And,0,0,0,0,0,0,0,0,0,1
G5S1,G5010074,even,0,0,0,0,0,0,0,0,0,1
G5S1,G5010075,though,0,0,1,1,0,0,1,3,0,0
G5S1,G5010076,the,0,0,0,0,0,0,0,0,0,1
G5S1,G5010077,<species>,0,1,0,0,0,1,0,2,0,0
G5S1,G5010078,is,0,0,0,0,0,0,0,0,0,1
G5S1,G5010079,usually,0,0,0,0,0,0,0,0,0,1
G5S1,G5010080,<action>,0,0,0,1,0,0,0,1,0,0
G5S1,G5010081,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010082,<hot>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010083,"<regions>,",1,1,1,1,1,1,1,7,1,0
G5S1,G5010084,it,0,0,0,0,0,0,0,0,0,1
G5S1,G5010085,can,0,0,0,0,0,0,0,0,0,1
G5S1,G5010086,<action>,0,1,0,0,0,1,0,2,0,0
G5S1,G5010087,quite,0,0,0,0,0,0,0,0,0,1
G5S1,G5010088,well,0,1,1,1,0,1,1,5,1,0
G5S1,G5010089,even,0,0,0,0,0,0,0,0,0,1
G5S1,G5010090,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010091,very,0,0,0,0,0,0,0,0,0,1
G5S1,G5010092,<cold>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010093,<location>.,1,1,1,1,1,1,1,7,1,0
G5S1,G5010094,<species>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010095,are,0,0,0,0,0,0,0,0,0,1
G5S1,G5010096,very,0,0,0,0,0,0,0,0,0,1
G5S1,G5010097,<adjective_strength>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010098,"<creatures>,",1,1,1,1,1,1,1,7,1,0
G5S1,G5010099,and,0,0,0,0,0,0,0,0,0,1
G5S1,G5010100,will,0,0,0,0,0,0,0,0,0,1
G5S1,G5010101,<remain>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010102,with,0,0,0,0,0,0,0,0,0,1
G5S1,G5010103,their,0,0,0,0,0,0,0,0,0,1
G5S1,G5010104,own,0,0,0,0,0,0,0,0,0,1
G5S1,G5010105,kind,0,1,0,1,0,1,1,4,0,0
G5S1,G5010106,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010107,times,0,0,0,0,0,0,0,0,0,1
G5S1,G5010108,of,0,0,0,0,0,0,0,0,0,1
G5S1,G5010109,<danger>.,1,1,1,1,1,1,1,7,1,0
G5S1,G5010110,If,0,0,0,0,0,0,0,0,0,1
G5S1,G5010111,some,0,0,0,0,0,0,0,0,0,1
G5S1,G5010112,of,0,0,0,0,0,0,0,0,0,1
G5S1,G5010113,them,0,0,0,0,0,0,0,0,0,1
G5S1,G5010114,face,0,0,0,0,0,0,0,0,0,1
G5S1,G5010115,"<threat>,",1,1,1,1,1,1,1,7,1,0
G5S1,G5010116,all,0,0,0,0,0,0,0,0,0,1
G5S1,G5010117,their,0,0,0,0,0,0,0,0,0,1
G5S1,G5010118,<companions>,0,1,0,1,0,1,0,3,0,0
G5S1,G5010119,<come>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010120,to,0,0,0,0,0,0,0,0,0,1
G5S1,G5010121,their,0,0,0,0,0,0,0,0,0,1
G5S1,G5010122,<aid>.,1,1,1,1,1,1,1,7,1,0
G5S1,G5010123,<species>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010124,are,0,0,0,0,0,0,0,0,0,1
G5S1,G5010125,like,0,0,0,0,0,0,0,0,0,1
G5S1,G5010126,<humans>,1,1,0,1,0,1,1,5,1,0
G5S1,G5010127,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010128,the,0,0,0,0,0,0,0,0,0,1
G5S1,G5010129,way,0,0,0,0,0,0,0,0,0,1
G5S1,G5010130,they,0,0,0,0,0,0,0,0,0,1
G5S1,G5010131,"<imitate>,",1,1,1,1,1,1,1,7,1,0
G5S1,G5010132,and,0,0,0,0,0,0,0,0,0,1
G5S1,G5010133,like,0,0,0,0,0,0,0,0,0,1
G5S1,G5010134,<animals>,0,1,0,1,0,1,1,4,0,0
G5S1,G5010135,in,0,0,0,0,0,0,0,0,0,1
G5S1,G5010136,the,0,0,0,0,0,0,0,0,0,1
G5S1,G5010137,way,0,0,0,0,0,0,0,0,0,1
G5S1,G5010138,they,0,0,0,0,0,0,0,0,0,1
G5S1,G5010139,<action>,0,1,1,1,0,1,0,4,0,0
G5S1,G5010140,from,0,0,0,0,0,0,0,0,0,1
G5S1,G5010141,<plant>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010142,to,0,0,0,0,0,0,0,0,0,1
G5S1,G5010143,"<plant>,",1,1,0,1,1,1,1,6,1,0
G5S1,G5010144,<preposition_up>,0,0,0,0,0,0,0,0,0,1
G5S1,G5010145,<preposition_down>.,1,1,1,1,1,1,1,7,1,0
G5S1,G5010146,And,0,0,0,0,0,0,0,0,0,1
G5S1,G5010147,when,0,0,0,0,0,0,0,0,0,1
G5S1,G5010148,they're,0,0,0,0,0,0,0,0,0,1
G5S1,G5010149,"<action>,",1,1,1,1,1,1,1,7,1,0
G5S1,G5010150,they,0,0,0,0,0,0,0,0,0,1
G5S1,G5010151,use,0,0,0,0,0,0,0,0,0,1
G5S1,G5010152,their,0,0,0,0,0,0,0,0,0,1
G5S1,G5010153,<limbs>,0,1,0,1,0,1,0,3,0,0
G5S1,G5010154,almost,0,0,0,0,0,0,0,0,0,1
G5S1,G5010155,like,0,0,0,0,0,0,0,0,0,1
G5S1,G5010156,<body_part>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020001,<objects>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020002,are,0,0,0,0,0,0,0,0,0,1
G5S2,G5020003,<significant>,1,1,1,1,1,1,0,6,1,0
G5S2,G5020004,because,0,0,0,0,0,0,1,1,0,0
G5S2,G5020005,they,0,0,0,0,0,0,0,0,0,1
G5S2,G5020006,can,0,0,0,0,0,0,0,0,0,1
G5S2,G5020007,<show>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020008,<individuals>,0,0,0,1,0,1,0,2,0,0
G5S2,G5020009,many,0,0,0,0,0,0,0,0,0,1
G5S2,G5020010,<aspects>,0,0,0,0,0,1,0,1,0,0
G5S2,G5020011,about,0,0,0,0,0,0,0,0,0,1
G5S2,G5020012,us.,1,0,1,1,1,1,1,6,1,0
G5S2,G5020013,They,0,0,0,0,0,0,0,0,0,1
G5S2,G5020014,can,0,0,0,0,0,0,0,0,0,1
G5S2,G5020015,<cause>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020016,us,0,0,0,0,0,0,0,0,0,1
G5S2,G5020017,<seem>,0,0,0,1,0,0,0,1,0,0
G5S2,G5020018,<attractive>,1,1,1,0,1,1,1,6,1,0
G5S2,G5020019,or,0,0,0,0,0,0,0,0,0,1
G5S2,G5020020,<unpleasant>.,1,0,1,1,1,1,1,6,1,0
G5S2,G5020021,They,0,0,0,0,0,0,0,0,0,1
G5S2,G5020022,can,0,0,0,0,0,0,0,0,0,1
G5S2,G5020023,make,0,0,0,0,0,0,0,0,0,1
G5S2,G5020024,<humans>,0,0,0,1,1,1,0,3,0,0
G5S2,G5020025,want,0,0,0,0,0,0,0,0,0,1
G5S2,G5020026,to,0,0,0,0,0,0,0,0,0,1
G5S2,G5020027,<learn_about>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020028,us.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020029,For,0,0,0,0,0,0,0,0,0,1
G5S2,G5020030,many,0,0,0,0,0,0,0,0,0,1
G5S2,G5020031,kinds,0,0,0,0,0,0,0,0,0,1
G5S2,G5020032,of,0,0,0,0,0,0,0,0,0,1
G5S2,G5020033,"<tasks>,",1,0,1,1,1,1,1,6,1,0
G5S2,G5020034,<workers>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020035,<dress_in>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020036,<distinct>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020037,<gear>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020038,When,0,0,0,0,0,0,0,0,0,1
G5S2,G5020039,<groups>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020040,<put_on>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020041,<unique>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020042,<articles>,0,0,0,1,1,1,0,3,0,0
G5S2,G5020043,which,0,0,0,0,0,0,0,0,0,1
G5S2,G5020044,<appear>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020045,the,0,0,0,0,0,0,0,0,0,1
G5S2,G5020046,"same,",1,1,1,1,1,1,1,7,1,0
G5S2,G5020047,these,0,0,0,0,0,0,0,0,0,1
G5S2,G5020048,<turn_into>,0,0,0,0,0,1,0,1,0,0
G5S2,G5020049,a,0,0,0,0,0,0,0,0,0,1
G5S2,G5020050,kind,0,0,0,0,0,0,0,0,0,1
G5S2,G5020051,of,0,0,0,0,0,0,0,0,0,1
G5S2,G5020052,<attire>.,1,0,1,1,1,1,1,6,1,0
G5S2,G5020053,<players>,1,0,0,0,0,0,0,1,0,0
G5S2,G5020054,<require>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020055,<equipment>,0,0,0,1,0,1,0,2,0,0
G5S2,G5020056,which,0,0,0,0,0,0,0,0,0,1
G5S2,G5020057,is,0,0,0,0,0,0,0,0,0,1
G5S2,G5020058,<lightweight>,0,0,0,1,0,1,1,3,0,0
G5S2,G5020059,and,0,0,0,0,0,0,0,0,0,1
G5S2,G5020060,<comfortable>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020061,to,0,0,0,0,0,0,0,0,0,1
G5S2,G5020062,move,0,0,0,0,0,0,0,0,0,1
G5S2,G5020063,in.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020064,For,0,0,0,0,0,0,0,0,0,1
G5S2,G5020065,this,0,0,0,0,0,0,0,0,0,1
G5S2,G5020066,"<purpose>,",1,1,1,1,1,1,1,7,1,0
G5S2,G5020067,when,0,0,0,0,0,0,0,0,0,1
G5S2,G5020068,<riding>,0,0,0,1,1,1,0,3,0,0
G5S2,G5020069,or,0,0,0,0,0,0,0,0,0,1
G5S2,G5020070,<performing>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020071,<activity>,0,0,0,0,1,1,0,2,0,0
G5S2,G5020072,or,0,0,0,0,0,0,0,0,0,1
G5S2,G5020073,"<contest>,",1,1,0,1,1,1,1,6,1,0
G5S2,G5020074,<crowds>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020075,usually,0,0,0,0,0,0,0,0,0,1
G5S2,G5020076,<dress_in>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020077,<short_clothes>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020078,<individuals>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020079,<use>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020080,<specialized>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020081,<outfits>,0,0,0,1,0,1,0,2,0,0
G5S2,G5020082,for,0,0,0,0,0,0,0,0,0,1
G5S2,G5020083,<water_play>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020084,"Again,",1,1,0,1,1,1,1,6,1,0
G5S2,G5020085,some,0,0,0,0,0,0,0,0,0,1
G5S2,G5020086,<workers>,0,0,0,1,0,1,0,2,0,0
G5S2,G5020087,who,0,0,0,0,0,0,0,0,0,1
G5S2,G5020088,do,0,0,0,0,0,0,0,0,0,1
G5S2,G5020089,<hazardous>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020090,<tasks>,0,0,0,1,1,1,1,4,0,0
G5S2,G5020091,<need>,0,0,1,0,0,0,0,1,0,0
G5S2,G5020092,to,0,0,0,0,0,0,0,0,0,1
G5S2,G5020093,<put_on>,0,0,0,0,0,1,0,1,0,0
G5S2,G5020094,<protective>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020095,<gear>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020096,<laborers>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020097,<use>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020098,<headgear>,1,1,1,1,1,1,1,7,1,0
G5S2,G5020099,when,0,0,0,0,0,0,0,0,0,1
G5S2,G5020100,they,0,0,0,0,0,0,0,0,0,1
G5S2,G5020101,<operate>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020102,in,0,0,0,0,0,0,0,0,0,1
G5S2,G5020103,<zones>,0,0,0,1,1,1,1,4,0,0
G5S2,G5020104,where,0,0,0,0,0,0,0,0,0,1
G5S2,G5020105,<objects>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020106,may,0,0,0,0,0,0,0,0,0,1
G5S2,G5020107,<drop>,0,0,0,1,0,0,0,1,0,0
G5S2,G5020108,on,0,0,0,0,0,0,0,0,0,1
G5S2,G5020109,their,0,0,0,0,0,0,0,0,0,1
G5S2,G5020110,<skulls>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020111,<troops>’,0,0,0,0,0,0,0,0,0,1
G5S2,G5020112,<outfits>,0,0,0,1,1,1,0,3,0,0
G5S2,G5020113,are,0,0,0,0,0,0,0,0,0,1
G5S2,G5020114,often,0,0,0,0,0,0,0,0,0,1
G5S2,G5020115,<olive>,0,0,0,1,0,1,1,3,0,0
G5S2,G5020116,or,0,0,0,0,0,0,0,0,0,1
G5S2,G5020117,<earthy>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020118,in,0,0,0,0,0,0,0,0,0,1
G5S2,G5020119,<tone>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020120,It,0,0,0,0,0,0,0,0,0,1
G5S2,G5020121,is,0,0,0,0,0,0,0,0,0,1
G5S2,G5020122,not,0,0,0,0,0,0,0,0,0,1
G5S2,G5020123,<simple>,1,0,0,1,0,1,0,3,0,0
G5S2,G5020124,to,0,0,0,0,0,0,0,0,0,1
G5S2,G5020125,<notice>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020126,these,0,0,0,0,0,0,0,0,0,1
G5S2,G5020127,<colors>,0,0,0,1,0,1,0,2,0,0
G5S2,G5020128,in,0,0,0,0,0,0,0,0,0,1
G5S2,G5020129,the,0,0,0,0,0,0,0,0,0,1
G5S2,G5020130,<open>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020131,<terrain>.,1,1,1,1,1,1,1,7,1,0
G5S2,G5020132,<fighters>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020133,today,0,1,0,1,0,1,1,4,0,0
G5S2,G5020134,have,0,0,0,0,0,0,0,0,0,1
G5S2,G5020135,to,0,0,0,0,0,0,0,0,0,1
G5S2,G5020136,<attempt>,0,0,1,1,0,1,0,3,0,0
G5S2,G5020137,not,0,0,0,0,0,0,0,0,0,1
G5S2,G5020138,to,0,0,0,0,0,0,0,0,0,1
G5S2,G5020139,be,0,0,0,0,0,0,0,0,0,1
G5S2,G5020140,<visible>,1,1,0,1,1,1,1,6,1,0
G5S2,G5020141,because,0,0,0,0,0,0,1,1,0,0
G5S2,G5020142,the,0,0,0,0,0,0,0,0,0,1
G5S2,G5020143,<armaments>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020144,we,0,0,0,0,0,0,0,0,0,1
G5S2,G5020145,<employ>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020146,today,0,1,0,1,0,1,1,4,0,0
G5S2,G5020147,can,0,0,0,0,0,0,0,0,0,1
G5S2,G5020148,<quickly>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020149,<strike>,0,0,0,0,0,1,0,1,0,0
G5S2,G5020150,a,0,0,0,0,0,0,0,0,0,1
G5S2,G5020151,<combatant>,0,0,0,1,0,0,0,1,0,0
G5S2,G5020152,<shifting>,0,0,0,0,0,0,0,0,0,1
G5S2,G5020153,in,0,0,0,0,0,0,0,0,0,1
G5S2,G5020154,the,0,0,0,0,0,0,0,0,0,1
G5S2,G5020155,<distance>.,1,1,1,1,1,1,1,7,1,0
G5S3,G5030001,<character>,0,1,0,0,0,0,0,1,0,0
G5S3,G5030002,was,0,0,0,0,0,0,0,0,0,1
G5S3,G5030003,an,0,0,0,0,0,0,0,0,0,1
G5S3,G5030004,<animal>,1,1,1,1,1,1,1,7,1,0
G5S3,G5030005,who,0,0,0,0,0,0,0,0,0,1
G5S3,G5030006,was,0,0,0,0,0,0,0,0,0,1
G5S3,G5030007,<possessed>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030008,by,0,0,0,0,0,0,0,0,0,1
G5S3,G5030009,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030010,<trader>.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030011,The,0,0,0,0,0,0,0,0,0,1
G5S3,G5030012,<trader>,0,1,0,0,0,0,0,1,0,0
G5S3,G5030013,<gained>,0,0,0,0,0,1,0,1,0,0
G5S3,G5030014,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030015,lot,0,0,0,0,0,0,0,0,0,1
G5S3,G5030016,of,0,0,0,0,0,0,0,0,0,1
G5S3,G5030017,<wealth>,0,0,0,1,1,1,1,4,0,0
G5S3,G5030018,by,0,0,0,0,0,0,0,0,0,1
G5S3,G5030019,<assigning>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030020,<character>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030021,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030022,<labor>.,1,1,1,1,1,1,1,7,1,0
G5S3,G5030023,The,0,0,0,0,0,0,0,0,0,1
G5S3,G5030024,<animal>,0,1,0,0,0,1,0,2,0,0
G5S3,G5030025,was,0,0,0,0,0,0,0,0,0,1
G5S3,G5030026,<sent>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030027,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030028,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030029,<wild>,1,1,1,1,1,1,1,7,1,0
G5S3,G5030030,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030031,<carry>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030032,<heavy>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030033,<objects>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030034,of,0,0,0,0,0,0,0,0,0,1
G5S3,G5030035,<material>.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030036,"Sometimes,",0,1,1,1,1,1,1,6,1,0
G5S3,G5030037,he,0,0,0,0,0,0,0,0,0,1
G5S3,G5030038,<transported>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030039,<humans>,0,0,0,1,1,1,0,3,0,0
G5S3,G5030040,from,0,0,0,0,0,0,0,0,0,1
G5S3,G5030041,one,0,0,0,0,0,0,0,0,0,1
G5S3,G5030042,<location>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030043,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030044,another.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030045,"Once,",1,1,0,1,1,1,1,6,1,0
G5S3,G5030046,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030047,<group>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030048,of,0,0,0,0,0,0,0,0,0,1
G5S3,G5030049,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030050,<settlement>,0,1,1,1,1,1,0,5,1,0
G5S3,G5030051,wanted,0,0,0,0,0,0,0,0,0,1
G5S3,G5030052,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030053,<hold>,0,0,0,0,0,1,0,1,0,0
G5S3,G5030054,their,0,0,0,0,0,0,0,0,0,1
G5S3,G5030055,<sacred-place>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030056,<event>.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030057,The,0,0,0,0,0,0,0,0,0,1
G5S3,G5030058,<sacred-event>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030059,could,0,0,0,0,0,0,0,0,0,1
G5S3,G5030060,not,0,0,0,0,0,0,0,0,0,1
G5S3,G5030061,<begin>,0,1,1,1,1,1,1,6,1,0
G5S3,G5030062,till,0,0,0,0,0,0,0,0,0,1
G5S3,G5030063,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030064,<sacred-place>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030065,<banner>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030066,was,0,0,0,0,0,0,0,0,0,1
G5S3,G5030067,<raised>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030068,up.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030069,The,0,0,0,0,0,0,0,0,0,1
G5S3,G5030070,<sacred-place>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030071,had,0,0,0,0,0,0,0,0,0,1
G5S3,G5030072,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030073,"<banner>,",1,1,1,1,1,1,1,7,1,0
G5S3,G5030074,but,0,0,0,0,0,0,0,0,0,1
G5S3,G5030075,no,0,0,0,0,0,0,0,0,0,1
G5S3,G5030076,<pole>.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030077,So,1,0,0,0,0,0,0,1,0,0
G5S3,G5030078,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030079,<residents>,0,0,0,1,1,1,0,3,0,0
G5S3,G5030080,went,0,0,0,0,0,0,0,0,0,1
G5S3,G5030081,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030082,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030083,<wild>,0,1,1,1,1,1,1,6,1,0
G5S3,G5030084,and,0,0,0,0,0,0,0,0,0,1
G5S3,G5030085,<made>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030086,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030087,<fine>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030088,<pole>,0,0,0,1,1,1,0,3,0,0
G5S3,G5030089,out,0,0,0,0,0,0,0,0,0,1
G5S3,G5030090,of,0,0,0,0,0,0,0,0,0,1
G5S3,G5030091,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030092,<tall>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030093,<plant>.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030094,The,0,0,0,0,0,0,0,0,0,1
G5S3,G5030095,<pole>,0,1,0,0,0,1,0,2,0,0
G5S3,G5030096,was,0,0,0,0,0,0,0,0,0,1
G5S3,G5030097,too,0,0,0,0,0,0,0,0,0,1
