StoryID,TokenID,Annotator_Agreement,is_last,word_length,is_capitalized,is_function_word,pos_tag,dep_tag,tag,raw_frequency,language_model_score,sentence_position,num_syllables,syllables_since_last_major_boundary_child,syllables_remaining_till_breath_child,breath_pause_flag_child,cluster_id,tree_depth,tree_width,depth_in_tree,distance_from_root,smallest_constituent_label,smallest_constituent_length,is_constituent_chunk_end,distance_from_phrase_head,forward_position,backward_position,min_span_tree_label_with_next,min_span_tree_length_with_next
G5S5,G5050104,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,229,-12.80634403,11,1,3,4,0,4,9,14,6,6,PP,3,0,0,0,2,VP,7
G5S5,G5050105,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,-19.42201233,12,1,4,3,0,2,9,14,9,9,NP,2,0,0,0,1,NP,2
G5S5,G5050106,7,TRUE,8,FALSE,FALSE,NOUN,pobj,NNS,6,0,13,2,0,1,1,2,9,14,9,9,NP,2,1,1,1,0,S,14
G5S5,G5050107,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-1.416734219,1,1,1,6,0,3,4,5,3,3,S,5,1,0,0,4,S,5
G5S5,G5050108,0,FALSE,3,FALSE,TRUE,AUX,ROOT,VBD,130,-1.041161895,2,1,2,5,0,4,4,5,3,3,VP,3,0,0,0,2,VP,3
G5S5,G5050109,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,-2.86890173,3,2,4,3,0,3,4,5,4,4,ADJP,2,0,0,0,1,ADJP,2
G5S5,G5050110,7,TRUE,5,FALSE,FALSE,ADJ,acomp,JJ,4,-15.31846905,4,2,0,1,1,2,4,5,4,4,ADJP,2,1,1,1,0,S,5
G5S5,G5050111,0,FALSE,4,TRUE,TRUE,SCONJ,advmod,WRB,40,-0.03928108141,1,1,1,6,0,4,8,18,4,4,SBAR,5,0,0,0,4,SBAR,5
G5S5,G5050112,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-0.03875461966,2,1,2,5,0,2,8,18,5,5,S,4,1,0,0,3,S,4
G5S5,G5050113,0,FALSE,7,FALSE,FALSE,VERB,advcl,VBD,4,-1.661901832,3,1,3,4,0,4,8,18,5,5,VP,3,0,0,0,2,VP,3
G5S5,G5050114,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,-0.0756207332,4,1,4,3,0,2,8,18,6,6,NP,2,0,0,0,1,NP,2
G5S5,G5050115,7,FALSE,8,FALSE,FALSE,NOUN,dobj,NNS,6,-11.7084322,5,2,6,1,0,4,8,18,6,6,NP,2,1,1,1,0,S,18
G5S5,G5050116,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-15.69737625,7,1,0,0,1,4,8,18,5,5,S,4,1,0,0,3,S,18
G5S5,G5050117,1,FALSE,5,FALSE,FALSE,VERB,ROOT,VBD,8,-14.40737247,8,1,1,6,0,4,8,18,3,3,VP,10,0,0,0,9,VP,10
G5S5,G5050118,1,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-7.548748493,9,1,2,5,0,4,8,18,4,4,SBAR,9,0,0,0,8,SBAR,9
G5S5,G5050119,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-7.858543873,10,1,3,4,0,4,8,18,6,6,NP,3,0,0,0,2,NP,3
G5S5,G5050120,0,FALSE,5,FALSE,FALSE,NOUN,compound,NN,2,-7.293943405,11,3,6,1,0,0,8,18,6,6,NP,3,0,1,1,1,NP,3
G5S5,G5050121,5,FALSE,4,FALSE,FALSE,NOUN,nsubj,NN,2,-13.64160252,12,1,0,0,1,4,8,18,6,6,NP,3,1,2,2,0,S,8
G5S5,G5050122,0,FALSE,3,FALSE,TRUE,AUX,ccomp,VBD,130,-9.873766899,13,1,1,6,0,4,8,18,6,6,VP,5,0,0,0,4,VP,5
G5S5,G5050123,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,9,-7.816229343,14,1,2,5,0,4,8,18,8,8,PP,4,0,0,0,3,PP,4
G5S5,G5050124,1,FALSE,8,FALSE,FALSE,ADP,prep,IN,1,-19.6299839,15,3,5,2,0,4,8,18,7,7,PP,4,0,1,1,2,PP,4
G5S5,G5050125,0,FALSE,5,FALSE,TRUE,PRON,poss,PRP$,27,-19.56476402,16,1,6,1,0,2,8,18,8,8,NP,2,0,0,0,1,NP,2
G5S5,G5050126,7,TRUE,3,FALSE,TRUE,ADJ,pobj,JJ,2,0,17,1,0,0,1,4,8,18,8,8,NP,2,1,1,1,0,S,18
G5S5,G5050127,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.1223027632,1,1,1,6,0,4,8,19,3,3,S,19,1,0,0,18,S,19
G5S5,G5050128,2,FALSE,7,FALSE,FALSE,VERB,ROOT,VBD,2,-1.337773919,2,1,2,5,0,2,8,19,3,3,VP,17,0,0,0,16,VP,17
G5S5,G5050129,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,38,-0.007450887002,3,1,3,4,0,4,8,19,4,4,PP,3,0,0,0,2,PP,3
G5S5,G5050130,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,-0.03322600201,4,1,4,3,0,3,8,19,5,5,NP,2,0,0,0,1,NP,2
G5S5,G5050131,6,FALSE,8,FALSE,FALSE,NOUN,pobj,NNS,6,-5.560088158,5,2,6,1,0,0,8,19,5,5,NP,2,1,1,1,0,VP,17
G5S5,G5050132,0,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.01151663717,6,1,0,0,1,0,8,19,4,4,NP,3,0,0,0,2,SBAR,13
G5S5,G5050133,0,FALSE,5,FALSE,TRUE,PRON,expl,EX,40,-1.190059423,7,1,1,6,0,0,8,19,6,6,S,12,1,0,0,11,S,12
G5S5,G5050134,0,FALSE,3,FALSE,TRUE,VERB,ccomp,VBD,130,-0.02433012798,8,1,2,5,0,0,8,19,6,6,VP,11,0,0,0,10,VP,11
G5S5,G5050135,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.02157655172,9,1,3,4,0,0,8,19,7,7,NP,6,0,0,0,5,NP,6
G5S5,G5050136,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,-0.1043478921,10,2,5,2,0,0,8,19,8,8,ADJP,4,0,0,0,3,ADJP,4
G5S5,G5050137,3,FALSE,4,FALSE,FALSE,ADJ,amod,JJ,4,-2.920343637,11,1,6,1,0,0,8,19,8,8,ADJP,4,0,1,1,2,ADJP,4
G5S5,G5050138,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.2301359922,12,1,0,0,1,4,8,19,8,8,ADJP,4,0,2,2,1,ADJP,4
G5S5,G5050139,0,FALSE,6,FALSE,FALSE,ADJ,conj,JJ,3,-2.147187233,13,1,1,6,0,0,8,19,8,8,ADJP,4,0,3,3,0,NP,6
G5S5,G5050140,5,FALSE,3,FALSE,FALSE,NOUN,attr,NN,33,-0.5026573539,14,1,2,5,0,4,8,19,7,7,NP,6,1,5,5,0,VP,11
G5S5,G5050141,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,164,-0.1063748896,15,1,3,4,0,4,8,19,7,7,PP,4,0,0,0,3,SBAR,13
G5S5,G5050142,0,FALSE,4,FALSE,TRUE,DET,det,DT,114,-5.62370491,16,1,4,3,0,4,8,19,4,4,NP,3,0,0,0,2,SBAR,13
G5S5,G5050143,0,FALSE,5,FALSE,FALSE,NOUN,compound,NN,2,-5.841453075,17,3,0,0,1,4,8,19,8,8,NP,3,0,11,1,1,NP,3
G5S5,G5050144,7,TRUE,4,FALSE,FALSE,NOUN,pobj,NN,2,-22.80594826,18,1,0,6,1,0,8,19,8,8,NP,3,1,12,2,0,S,19
G5S5,G5050145,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.07773652673,1,1,1,6,0,0,9,11,3,3,S,11,1,0,0,10,S,11
G5S5,G5050146,0,FALSE,3,FALSE,TRUE,AUX,ROOT,VBD,130,-0.01042810641,2,1,2,5,0,0,9,11,3,3,VP,9,0,0,0,8,VP,9
G5S5,G5050147,0,FALSE,2,FALSE,TRUE,ADV,advmod,RB,34,-0.0007108307327,3,1,3,4,0,0,9,11,5,5,ADJP,2,0,0,0,1,ADJP,2
G5S5,G5050148,7,FALSE,3,FALSE,FALSE,ADJ,acomp,JJ,15,-1.346851826,4,1,4,3,0,0,9,11,5,5,ADJP,2,0,1,1,0,ADJP,8
G5S5,G5050149,0,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-2.015389442,5,1,5,2,0,0,9,11,5,5,SBAR,6,0,0,0,5,SBAR,6
G5S5,G5050150,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-0.01080519427,6,1,6,1,0,0,9,11,7,7,S,5,1,0,0,4,S,5
G5S5,G5050151,0,FALSE,6,FALSE,FALSE,VERB,ccomp,VBD,6,-0.1375502646,7,1,0,0,1,0,9,11,7,7,VP,4,0,0,0,3,VP,4
G5S5,G5050152,0,FALSE,4,FALSE,FALSE,ADP,prep,IN,23,-0.0001513843454,8,1,1,6,0,4,9,11,8,8,PP,3,0,0,0,2,PP,3
G5S5,G5050153,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.002197947819,9,1,2,5,0,4,9,11,9,9,NP,2,0,0,0,1,NP,2
G5S5,G5050154,7,TRUE,5,FALSE,FALSE,NOUN,pobj,NN,1,-16.42458153,10,2,0,3,1,4,9,11,9,9,NP,2,1,1,1,0,S,11
G6S5,G6050001,0,FALSE,4,TRUE,TRUE,ADV,advmod,RB,11,-6.15E-05,1,1,1,6,0,3,11,16,3,3,PP,4,0,0,0,3,PP,4
G6S5,G6050002,0,FALSE,4,FALSE,TRUE,SCONJ,prep,IN,3,-0.0003487455542,2,2,3,4,0,0,11,16,3,3,PP,4,0,1,1,2,PP,4
G6S5,G6050003,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.0002075218363,3,1,4,3,0,2,11,16,4,4,NP,2,0,0,0,1,NP,2
G6S5,G6050004,7,FALSE,4,FALSE,FALSE,NOUN,pobj,NN,16,-0.0001010843698,4,1,5,2,0,2,11,16,4,4,NP,2,1,1,1,0,S,16
G6S5,G6050005,0,FALSE,5,FALSE,TRUE,PRON,expl,EX,40,-15.55654144,6,1,6,1,0,2,11,16,3,3,S,16,1,5,5,10,S,16
G6S5,G6050006,0,FALSE,3,FALSE,TRUE,VERB,ROOT,VBD,130,-13.46424198,7,1,0,0,1,4,11,16,3,3,VP,9,0,0,0,8,S,16
G6S5,G6050007,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-13.72262287,8,1,1,6,0,4,11,16,4,4,NP,2,0,0,0,1,S,16
G6S5,G6050008,6,FALSE,6,FALSE,FALSE,NOUN,attr,NN,1,-13.56987572,9,1,2,5,0,4,11,16,5,5,NP,2,1,6,1,0,NP,8
G6S5,G6050009,0,FALSE,3,FALSE,TRUE,PRON,nsubj,WP,28,-14.28958702,10,1,3,4,0,4,11,16,6,6,SBAR,6,0,0,0,5,SBAR,6
G6S5,G6050010,0,FALSE,6,FALSE,FALSE,VERB,relcl,VBD,12,-20.50105476,11,2,5,2,0,4,11,16,7,7,S,5,0,0,0,4,VP,5
G6S5,G6050011,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-11.86891079,12,1,6,1,0,2,11,16,9,9,S,4,0,0,0,3,VP,4
G6S5,G6050012,0,FALSE,5,FALSE,FALSE,VERB,xcomp,VB,3,-14.31428528,13,2,0,0,1,4,11,16,10,10,VP,3,0,0,0,2,S,16
G6S5,G6050013,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-14.2383709,14,1,1,6,0,2,11,16,4,4,NP,2,0,0,0,1,S,16
G6S5,G6050014,7,TRUE,8,FALSE,FALSE,NOUN,dobj,NN,7,0,15,2,0,4,1,2,11,16,11,11,NP,2,1,12,1,0,S,16
G6S5,G6050015,4,FALSE,3,TRUE,TRUE,CCONJ,cc,CC,50,-1.652290583,1,1,1,6,0,2,8,10,2,2,S,10,0,0,0,9,S,10
G6S5,G6050016,1,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,55,-0.6413016319,2,1,2,5,0,2,8,10,3,3,S,10,1,1,1,8,S,10
G6S5,G6050017,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-0.5539336801,3,1,3,4,0,2,8,10,3,3,VP,7,0,0,0,6,VP,7
G6S5,G6050018,0,FALSE,4,FALSE,TRUE,VERB,ROOT,VB,36,-0.3259367943,4,1,4,3,0,2,8,10,4,4,VP,6,0,0,0,5,VP,6
G6S5,G6050019,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.0003495797282,5,1,5,2,0,2,8,10,6,6,S,5,0,0,0,4,VP,5
G6S5,G6050020,0,FALSE,2,FALSE,TRUE,AUX,xcomp,VB,29,-0.1299443245,6,1,6,1,0,4,8,10,7,7,VP,4,0,0,0,3,VP,4
G6S5,G6050021,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.09851018339,7,1,0,0,1,4,8,10,8,8,NP,3,0,0,0,2,NP,3
G6S5,G6050022,0,FALSE,4,FALSE,FALSE,ADJ,amod,JJ,3,-2.793071747,8,2,2,5,0,0,8,10,8,8,NP,3,0,1,1,1,NP,3
G6S5,G6050023,7,TRUE,8,FALSE,FALSE,NOUN,attr,NN,7,-15.06074333,9,2,0,3,1,4,8,10,8,8,NP,3,1,2,2,0,S,10
G6S5,G6050024,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.1287088245,1,1,1,6,0,0,8,22,4,4,S,8,1,0,0,7,S,8
G6S5,G6050025,0,FALSE,9,FALSE,FALSE,VERB,ROOT,VBD,2,-3.767157078,2,3,4,3,0,0,8,22,4,4,VP,7,0,0,0,6,VP,7
G6S5,G6050026,0,FALSE,6,FALSE,TRUE,ADP,prep,IN,5,-0.1473657489,3,2,6,1,0,4,8,22,5,5,PP,3,0,0,0,2,PP,3
G6S5,G6050027,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.002120509977,4,1,0,0,1,2,8,22,6,6,NP,2,0,0,0,1,NP,2
G6S5,G6050028,6,FALSE,5,FALSE,FALSE,NOUN,pobj,NN,13,-0.7228083611,5,1,1,6,0,2,8,22,6,6,NP,2,1,1,1,0,VP,7
G6S5,G6050029,0,FALSE,7,FALSE,FALSE,VERB,advcl,VBG,6,-0.1649243385,6,2,3,4,0,2,8,22,6,6,S,3,0,0,0,2,VP,3
G6S5,G6050030,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,57,-0.006175128277,7,1,4,3,0,2,8,22,7,7,PP,2,0,0,0,1,PP,2
G6S5,G6050031,7,FALSE,3,FALSE,TRUE,PRON,pobj,PRP,32,-3.294407368,8,1,5,2,0,2,8,22,8,8,PP,2,1,1,1,0,S,22
G6S5,G6050032,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,50,-14.73086357,10,1,6,1,0,2,8,22,2,2,S,22,0,9,9,12,S,22
G6S5,G6050033,0,FALSE,5,FALSE,TRUE,DET,det,DT,7,-21.84682655,11,2,0,0,1,0,8,22,5,5,NP,2,0,0,0,1,NP,2
G6S5,G6050034,1,FALSE,4,FALSE,FALSE,NOUN,npadvmod,NN,16,-13.70089626,12,1,1,6,0,2,8,22,5,5,NP,2,1,1,1,0,NP,5
G6S5,G6050035,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-15.34391975,13,1,2,5,0,2,8,22,7,7,SBAR,3,1,0,0,2,S,3
G6S5,G6050036,0,FALSE,3,FALSE,FALSE,VERB,relcl,VBD,3,-15.49333382,14,1,3,4,0,2,8,22,7,7,VP,2,0,0,0,1,VP,2
G6S5,G6050037,7,FALSE,3,FALSE,TRUE,NUM,dobj,CD,58,-15.91885853,15,1,4,3,0,2,8,22,8,8,VP,2,1,1,1,0,S,22
G6S5,G6050038,0,FALSE,5,FALSE,TRUE,PRON,expl,EX,40,-11.88338661,17,1,5,2,0,2,8,22,4,4,S,11,1,6,6,4,S,11
G6S5,G6050039,0,FALSE,3,FALSE,TRUE,VERB,conj,VBD,130,-16.08757973,18,1,6,1,0,2,8,22,4,4,VP,4,0,0,0,3,VP,4
G6S5,G6050040,1,FALSE,6,FALSE,TRUE,ADV,advmod,RB,9,-22.23500824,19,2,0,0,1,4,8,22,5,5,VP,4,0,1,1,2,VP,4
G6S5,G6050041,0,FALSE,9,FALSE,TRUE,PRON,attr,NN,8,0,20,2,2,5,0,2,8,22,6,6,NP,2,1,0,0,1,NP,2
G6S5,G6050042,7,TRUE,5,FALSE,FALSE,ADJ,amod,JJ,3,0,21,1,0,4,1,2,8,22,6,6,NP,2,1,1,1,0,S,22
G6S5,G6050043,0,FALSE,5,TRUE,TRUE,PRON,expl,EX,40,-0.0003883084573,1,1,1,6,0,2,7,17,4,4,S,5,1,0,0,4,S,5
G6S5,G6050044,0,FALSE,4,FALSE,TRUE,VERB,ROOT,VBD,36,-0.008374573663,2,1,2,5,0,2,7,17,4,4,VP,4,0,0,0,3,VP,4
G6S5,G6050045,1,FALSE,6,FALSE,FALSE,NOUN,attr,NN,2,-0.9444627762,3,2,4,3,0,4,7,17,6,6,NP,3,1,0,0,2,NP,3
G6S5,G6050046,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.0008066023001,4,1,5,2,0,2,7,17,6,6,PP,2,0,0,0,1,PP,2
G6S5,G6050047,7,FALSE,10,FALSE,FALSE,NOUN,pobj,NNS,2,0,5,3,0,0,1,2,7,17,7,7,PP,2,1,1,1,0,S,17
G6S5,G6050048,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,50,-10.45580196,7,1,1,6,0,2,7,17,2,2,S,17,0,6,6,10,S,17
G6S5,G6050049,0,FALSE,3,FALSE,TRUE,PART,neg,RB,63,-13.82770443,8,1,2,5,0,2,7,17,6,6,NP,2,0,0,0,1,QP,2
G6S5,G6050050,0,FALSE,3,FALSE,TRUE,NUM,nsubj,CD,58,-13.37341213,9,1,3,4,0,2,7,17,6,6,NP,2,1,1,1,0,S,17
G6S5,G6050051,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-17.54595757,10,1,4,3,0,2,7,17,6,6,PP,2,0,0,0,1,S,17
G6S5,G6050052,6,FALSE,4,FALSE,TRUE,PRON,pobj,PRP,26,-14.44366837,11,1,5,2,0,2,7,17,6,6,PP,2,1,7,1,0,S,9
G6S5,G6050053,0,FALSE,3,FALSE,TRUE,AUX,conj,VBD,130,-9.843316078,12,1,6,1,0,2,7,17,4,4,VP,5,0,0,0,4,VP,5
G6S5,G6050054,0,FALSE,5,FALSE,TRUE,ADV,advmod,RB,5,-6.921707153,13,1,0,0,1,0,7,17,6,6,PP,4,0,0,0,3,PP,4
G6S5,G6050055,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,229,-13.8634758,14,1,1,6,0,4,7,17,5,5,PP,4,0,1,1,2,PP,4
G6S5,G6050056,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,-20.44165611,15,1,2,5,0,2,7,17,6,6,NP,2,0,0,0,1,NP,2
G6S5,G6050057,7,TRUE,5,FALSE,FALSE,NOUN,pobj,NN,1,0,16,1,0,4,1,2,7,17,6,6,NP,2,1,1,1,0,S,17
G6S5,G6050058,1,FALSE,9,TRUE,TRUE,PRON,nsubj,NN,8,-3.352488756,1,2,2,5,0,2,5,13,4,4,S,5,1,0,0,4,S,5
G6S5,G6050059,0,FALSE,3,FALSE,TRUE,AUX,ccomp,VBD,130,-0.002973185387,2,1,3,4,0,3,5,13,4,4,VP,4,0,0,0,3,VP,4
G6S5,G6050060,0,FALSE,6,FALSE,TRUE,ADV,advmod,RB,9,-6.338207722,3,2,5,2,0,4,5,13,5,5,VP,4,0,1,1,2,VP,4
G6S5,G6050061,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.04885812104,4,1,6,1,0,2,5,13,5,5,NP,2,0,0,0,1,NP,2
G6S5,G6050062,7,FALSE,6,FALSE,FALSE,NOUN,attr,NN,1,-6.665443897,5,2,0,0,1,2,5,13,5,5,NP,2,1,1,1,0,S,13
G6S5,G6050063,0,FALSE,4,FALSE,TRUE,PRON,nsubj,PRP,97,-9.437322617,7,1,1,6,0,2,5,13,4,4,S,6,1,0,0,5,S,6
G6S5,G6050064,1,FALSE,4,FALSE,TRUE,ADV,advmod,RB,9,-10.56695175,8,1,2,5,0,2,5,13,4,4,S,6,0,1,1,4,S,6
G6S5,G6050065,0,FALSE,7,FALSE,FALSE,AUX,ROOT,VBD,1,0,9,2,4,3,0,4,5,13,4,4,VP,4,0,0,0,3,VP,4
G6S5,G6050066,0,FALSE,4,FALSE,FALSE,ADJ,amod,JJ,3,-19.10872269,10,2,6,1,0,0,5,13,5,5,NP,2,0,0,0,1,NP,2
G6S5,G6050067,7,TRUE,10,FALSE,FALSE,NOUN,attr,NNS,2,0,11,3,0,0,1,0,5,13,5,5,NP,2,1,1,1,0,S,13
G6S5,G6050068,0,FALSE,2,TRUE,TRUE,ADV,advmod,RB,34,-2.092118502,1,1,1,6,0,0,11,21,2,2,S,21,0,0,0,20,S,21
G6S5,G6050069,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-0.1241244227,2,1,2,5,0,0,11,21,3,3,S,10,1,0,0,9,S,21
G6S5,G6050070,0,FALSE,8,FALSE,FALSE,VERB,ROOT,VBD,2,-1.057974219,3,3,5,2,0,0,11,21,3,3,VP,18,0,0,0,17,VP,18
G6S5,G6050071,5,FALSE,4,FALSE,FALSE,ADV,advmod,RB,6,-4.32343483,4,1,6,1,0,4,11,21,4,4,VP,18,0,1,1,16,VP,18
G6S5,G6050072,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,-7.570307732,5,2,0,0,1,0,11,21,4,4,ADJP,4,0,0,0,3,ADJP,4
G6S5,G6050073,2,FALSE,3,FALSE,FALSE,ADJ,acomp,JJ,9,-2.283658504,6,1,1,6,0,4,11,21,4,4,ADJP,4,0,1,1,2,ADJP,4
G6S5,G6050074,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.02982597612,7,1,2,5,0,0,11,21,4,4,ADJP,4,0,2,2,1,ADJP,4
G6S5,G6050075,7,FALSE,5,FALSE,FALSE,ADJ,conj,JJ,1,-6.006275177,8,2,4,3,0,0,11,21,4,4,ADJP,4,0,3,3,0,VP,18
G6S5,G6050076,1,FALSE,3,FALSE,TRUE,SCONJ,mark,IN,57,-12.5271368,10,1,5,2,0,4,11,21,4,4,SBAR,11,0,0,0,10,S,21
G6S5,G6050077,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-11.23961544,11,1,6,1,0,4,11,21,3,3,S,10,1,0,0,9,S,21
G6S5,G6050078,1,FALSE,3,FALSE,TRUE,AUX,aux,VBD,68,-7.770727634,12,1,0,0,1,0,11,21,6,6,VP,9,0,0,0,8,VP,9
G6S5,G6050079,0,FALSE,3,FALSE,FALSE,VERB,advcl,VBN,5,-14.61524963,13,1,1,6,0,4,11,21,7,7,VP,8,0,0,0,7,VP,8
G6S5,G6050080,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,-11.97735119,14,1,2,5,0,4,11,21,8,8,NP,2,0,0,0,1,NP,2
G6S5,G6050081,4,FALSE,5,FALSE,FALSE,NOUN,dobj,NN,1,-14.75234699,15,1,3,4,0,4,11,21,8,8,NP,2,1,1,1,0,VP,8
G6S5,G6050082,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,40,-10.78534698,16,1,4,3,0,2,11,21,8,8,PP,5,0,0,0,4,PP,5
G6S5,G6050083,0,FALSE,8,FALSE,FALSE,VERB,pcomp,VBG,1,-15.43126965,17,2,6,1,0,4,11,21,10,10,S,4,0,0,0,3,VP,4
G6S5,G6050084,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-9.491387367,18,1,0,0,1,4,11,21,11,11,NP,3,0,0,0,2,NP,3
G6S5,G6050085,0,FALSE,4,FALSE,FALSE,ADJ,amod,JJ,3,-15.4428339,19,2,2,5,0,0,11,21,11,11,NP,3,0,1,1,1,NP,3
G6S5,G6050086,7,TRUE,8,FALSE,FALSE,NOUN,dobj,NN,7,0,20,2,0,3,1,0,11,21,11,11,NP,3,1,2,2,0,S,21
G6S5,G6050087,0,FALSE,3,TRUE,TRUE,NUM,nummod,CD,58,-1.149192095,1,1,1,6,0,0,5,10,3,3,NP,2,0,0,0,1,NP,2
G6S5,G6050088,7,FALSE,7,FALSE,FALSE,NOUN,npadvmod,NN,3,-2.709462166,2,2,3,4,0,1,5,10,3,3,NP,2,1,1,1,0,S,10
G6S5,G6050089,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-14.44217491,4,1,4,3,0,1,5,10,3,3,NP,2,0,0,0,1,NP,2
G6S5,G6050090,1,FALSE,5,FALSE,FALSE,NOUN,nsubj,NN,2,-10.79529762,5,1,5,2,0,1,5,10,3,3,NP,2,1,1,1,0,S,10
G6S5,G6050091,0,FALSE,5,FALSE,FALSE,VERB,ROOT,VBD,3,-16.32098198,6,1,6,1,0,0,5,10,3,3,VP,4,0,0,0,3,VP,4
G6S5,G6050092,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,15,-14.61372185,7,2,0,0,1,0,5,10,4,4,PP,3,0,0,0,2,PP,3
G6S5,G6050093,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-13.39651203,8,1,1,6,0,0,5,10,5,5,NP,2,0,0,0,1,NP,2
G6S5,G6050094,7,TRUE,7,FALSE,FALSE,NOUN,pobj,NN,1,0,9,2,0,4,1,1,5,10,5,5,NP,2,1,1,1,0,S,10
G6S5,G6050095,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.02694560587,1,1,1,6,0,0,6,16,4,4,NP,2,0,0,0,1,NP,2
G6S5,G6050096,0,FALSE,9,FALSE,FALSE,NOUN,nsubj,NN,1,-0.04524309188,2,2,3,4,0,0,6,16,4,4,NP,2,1,1,1,0,S,3
G6S5,G6050097,7,FALSE,7,FALSE,FALSE,VERB,ccomp,VBD,1,-14.92948341,3,2,5,2,0,1,6,16,4,4,S,3,1,2,2,0,S,16
G6S5,G6050098,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-12.04661655,5,1,6,1,0,0,6,16,4,4,NP,2,0,0,0,1,NP,2
G6S5,G6050099,0,FALSE,7,FALSE,FALSE,NOUN,nsubj,NN,1,-8.205883026,6,2,0,0,1,0,6,16,4,4,NP,2,1,1,1,0,S,3
G6S5,G6050100,7,FALSE,6,FALSE,FALSE,VERB,ROOT,VBD,1,-19.95124054,7,2,2,5,0,1,6,16,4,4,S,3,1,2,2,0,S,16
G6S5,G6050101,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-12.86299324,9,1,3,4,0,1,6,16,2,2,S,16,0,8,8,7,S,16
G6S5,G6050102,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-13.25803852,10,1,4,3,0,1,6,16,4,4,NP,2,0,0,0,1,S,16
G6S5,G6050103,0,FALSE,4,FALSE,FALSE,NOUN,nsubj,NN,7,-10.53128052,11,1,5,2,0,1,6,16,4,4,NP,2,1,6,1,0,S,6
G6S5,G6050104,0,FALSE,4,FALSE,FALSE,VERB,conj,VBD,18,-16.84157181,12,1,6,1,0,1,6,16,4,4,VP,4,0,0,0,3,VP,4
G6S5,G6050105,2,FALSE,4,FALSE,TRUE,ADP,prt,RP,21,-17.63721848,13,1,0,0,1,1,6,16,5,5,VP,4,0,1,1,2,VP,4
G6S5,G6050106,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,164,0,14,1,1,6,0,0,6,16,5,5,PP,2,0,0,0,1,PP,2
